0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.0,1.0,-8.0,-5.0,-3.0,-8.0,-3.0,-4.0,-3.0,1.0,1.0,3.0,1.0,-1.0,2.0,4.0,2
8.0,13.0,13.0,17.0,8.0,7.0,5.0,9.0,14.0,14.0,15.0,14.0,12.0,13.0,12.0,6.0,2
19.0,-11.0,38.0,35.0,43.0,15.0,17.0,-4.0,-26.0,50.0,57.0,36.0,20.0,17.0,10.0,-12.0,2
3.0,-8.0,0.0,2.0,2.0,4.0,5.0,5.0,2.0,7.0,4.0,1.0,0.0,-3.0,-8.0,-5.0,2
-25.0,-36.0,-27.0,-30.0,-39.0,-29.0,-117.0,-154.0,-5.0,0.0,8.0,-4.0,3.0,8.0,21.0,4.0,2
-96.0,-107.0,-96.0,-101.0,-93.0,-84.0,-114.0,-56.0,-92.0,-95.0,-90.0,-99.0,-82.0,-86.0,-95.0,-99.0,2
-51.0,25.0,-19.0,-60.0,-59.0,-90.0,-89.0,-66.0,-57.0,-121.0,-77.0,-57.0,-55.0,-56.0,-41.0,-35.0,2
30.0,6.0,0.0,1.0,6.0,8.0,6.0,17.0,17.0,0.0,11.0,-47.0,-2.0,3.0,3.0,3.0,2
-38.0,-39.0,-36.0,-31.0,-30.0,-29.0,-30.0,-33.0,-28.0,-27.0,-25.0,-23.0,-25.0,-24.0,-28.0,-32.0,2
48.0,67.0,63.0,50.0,41.0,68.0,65.0,49.0,45.0,51.0,47.0,50.0,51.0,51.0,62.0,57.0,2
102.0,15.0,-34.0,-65.0,-199.0,-489.0,-465.0,-428.0,15.0,-190.0,-111.0,-17.0,-14.0,-8.0,-7.0,35.0,2
2.0,3.0,3.0,0.0,-3.0,1.0,0.0,0.0,3.0,2.0,0.0,6.0,-1.0,3.0,2.0,3.0,2
58.0,-29.0,-64.0,-65.0,-57.0,-64.0,-58.0,-44.0,14.0,-40.0,-42.0,-52.0,-30.0,-23.0,-5.0,21.0,2
-3.0,0.0,0.0,-1.0,-3.0,-3.0,-6.0,-10.0,4.0,4.0,5.0,9.0,2.0,1.0,-1.0,1.0,2
-51.0,45.0,-1.0,-32.0,-64.0,-135.0,-139.0,-94.0,-37.0,-31.0,-27.0,-33.0,-40.0,-38.0,-19.0,-31.0,2
-12.0,-51.0,-31.0,-33.0,-1.0,-15.0,-20.0,-12.0,-16.0,-2.0,-4.0,-2.0,8.0,12.0,11.0,-1.0,2
-31.0,-29.0,-23.0,-27.0,-33.0,-29.0,-30.0,-27.0,-11.0,-30.0,-27.0,-24.0,-23.0,-23.0,-25.0,-21.0,2
4.0,10.0,13.0,14.0,12.0,5.0,7.0,-4.0,9.0,-33.0,3.0,9.0,11.0,11.0,0.0,6.0,2
-17.0,-17.0,-24.0,-14.0,-12.0,-12.0,-14.0,-14.0,-3.0,-63.0,5.0,9.0,1.0,-7.0,-20.0,-16.0,2
-88.0,-109.0,-112.0,-97.0,-91.0,-107.0,-109.0,-105.0,-90.0,-87.0,-86.0,-83.0,-85.0,-90.0,-93.0,-92.0,2
26.0,32.0,29.0,26.0,27.0,32.0,40.0,29.0,18.0,21.0,23.0,20.0,20.0,25.0,15.0,9.0,2
-31.0,-31.0,-27.0,-7.0,-14.0,-10.0,-12.0,-7.0,10.0,1.0,-1.0,-5.0,-9.0,-9.0,-4.0,4.0,2
17.0,-18.0,-35.0,-46.0,-58.0,-162.0,-142.0,-122.0,-74.0,-138.0,-105.0,-76.0,-69.0,-64.0,-56.0,-49.0,2
-14.0,-48.0,-46.0,-38.0,-25.0,-33.0,-35.0,-43.0,-29.0,-27.0,-24.0,-25.0,-22.0,-21.0,-29.0,-29.0,2
24.0,-1.0,0.0,16.0,32.0,24.0,10.0,25.0,-45.0,-10.0,-3.0,-4.0,11.0,16.0,10.0,0.0,2
2.0,-3.0,8.0,5.0,8.0,13.0,9.0,5.0,-6.0,-3.0,-4.0,-15.0,-4.0,1.0,-2.0,-4.0,2
9.0,14.0,17.0,19.0,7.0,5.0,6.0,4.0,27.0,4.0,1.0,3.0,3.0,5.0,6.0,8.0,2
6.0,2.0,6.0,6.0,9.0,25.0,20.0,4.0,11.0,9.0,10.0,9.0,11.0,14.0,7.0,8.0,2
-17.0,-4.0,9.0,24.0,59.0,149.0,135.0,136.0,3.0,5.0,2.0,-20.0,-4.0,23.0,24.0,8.0,2
11.0,-42.0,-6.0,37.0,45.0,22.0,24.0,2.0,57.0,61.0,59.0,38.0,31.0,35.0,43.0,34.0,2
0.0,-11.0,-8.0,-5.0,-5.0,2.0,6.0,2.0,-22.0,-12.0,-7.0,1.0,-3.0,-2.0,-4.0,-7.0,2
-33.0,16.0,-58.0,-31.0,-57.0,-135.0,-108.0,-94.0,14.0,-33.0,-35.0,-7.0,-37.0,-35.0,-44.0,-47.0,2
-12.0,-1.0,-6.0,-7.0,-9.0,-5.0,-12.0,-15.0,-5.0,2.0,4.0,9.0,6.0,-1.0,1.0,-5.0,2
6.0,1.0,-5.0,1.0,2.0,-3.0,-9.0,-4.0,11.0,8.0,11.0,13.0,9.0,2.0,0.0,0.0,2
-21.0,-21.0,-16.0,-14.0,-15.0,-14.0,-16.0,-19.0,-8.0,-8.0,-9.0,-11.0,-10.0,-7.0,-7.0,-9.0,2
1.0,-7.0,-22.0,-35.0,-36.0,-38.0,-35.0,-26.0,-21.0,-52.0,-36.0,-41.0,-30.0,-32.0,-19.0,-12.0,2
-5.0,6.0,1.0,-5.0,-4.0,-5.0,-3.0,0.0,-8.0,-4.0,-3.0,13.0,0.0,-6.0,-4.0,-10.0,2
-6.0,-5.0,-8.0,-16.0,-10.0,-28.0,-24.0,-1.0,-12.0,-10.0,-11.0,-21.0,-15.0,-12.0,-24.0,-21.0,2
0.0,-17.0,-4.0,-13.0,-13.0,-23.0,-28.0,-31.0,-44.0,-22.0,-20.0,-32.0,-17.0,-14.0,-17.0,-17.0,2
-18.0,-11.0,-12.0,-14.0,-12.0,-4.0,3.0,-4.0,-13.0,-12.0,-11.0,-14.0,-28.0,-39.0,-41.0,-25.0,2
-30.0,-75.0,-56.0,-44.0,-40.0,-65.0,-64.0,-61.0,-9.0,-1.0,-17.0,-19.0,-22.0,-24.0,-29.0,-22.0,2
-8.0,-4.0,-6.0,-1.0,-1.0,6.0,8.0,-1.0,-13.0,-9.0,-10.0,-10.0,-10.0,-5.0,-2.0,-7.0,2
9.0,10.0,8.0,7.0,6.0,7.0,6.0,7.0,11.0,11.0,11.0,23.0,13.0,15.0,15.0,14.0,2
9.0,4.0,-6.0,-2.0,4.0,4.0,2.0,-5.0,-27.0,-16.0,-10.0,-6.0,-5.0,-5.0,-3.0,-7.0,2
-9.0,-113.0,-36.0,-39.0,-39.0,-55.0,-56.0,-60.0,-59.0,-115.0,-90.0,-78.0,-48.0,-38.0,-30.0,-29.0,2
-7.0,7.0,8.0,-11.0,0.0,0.0,0.0,-2.0,-7.0,-12.0,-15.0,-27.0,-11.0,-4.0,3.0,5.0,2
-45.0,-80.0,-48.0,-39.0,-44.0,-63.0,-70.0,-64.0,-25.0,-31.0,-35.0,-38.0,-34.0,-32.0,-35.0,-29.0,2
15.0,13.0,13.0,10.0,9.0,11.0,13.0,12.0,0.0,2.0,4.0,3.0,8.0,9.0,12.0,9.0,2
2.0,-73.0,-71.0,-44.0,-37.0,-58.0,-33.0,-36.0,-33.0,-105.0,-53.0,6.0,-32.0,-40.0,-25.0,-22.0,2
18.0,16.0,16.0,11.0,10.0,7.0,10.0,21.0,14.0,25.0,17.0,7.0,10.0,19.0,18.0,12.0,2
70.0,121.0,134.0,115.0,135.0,166.0,268.0,224.0,38.0,51.0,47.0,55.0,68.0,64.0,59.0,50.0,2
51.0,56.0,87.0,107.0,95.0,63.0,90.0,87.0,95.0,110.0,124.0,121.0,122.0,110.0,87.0,76.0,2
3.0,-30.0,-12.0,8.0,31.0,41.0,23.0,72.0,-7.0,-14.0,-5.0,-25.0,-1.0,-6.0,-1.0,0.0,2
9.0,12.0,28.0,30.0,24.0,24.0,32.0,21.0,7.0,8.0,10.0,15.0,13.0,13.0,18.0,14.0,2
16.0,24.0,18.0,6.0,15.0,21.0,19.0,17.0,8.0,10.0,12.0,13.0,16.0,16.0,15.0,11.0,2
39.0,27.0,35.0,39.0,43.0,46.0,42.0,42.0,29.0,29.0,27.0,27.0,26.0,31.0,40.0,35.0,2
2.0,8.0,-4.0,-4.0,3.0,5.0,5.0,10.0,7.0,6.0,7.0,5.0,4.0,3.0,3.0,5.0,2
67.0,79.0,56.0,31.0,26.0,27.0,25.0,24.0,-10.0,27.0,29.0,15.0,10.0,12.0,8.0,-6.0,2
