0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
22.0,10.0,8.0,2.0,9.0,17.0,9.0,7.0,8.0,3.0,3.0,0.0,2.0,8.0,17.0,17.0,7
52.0,48.0,95.0,42.0,42.0,66.0,24.0,-28.0,23.0,33.0,34.0,36.0,36.0,31.0,22.0,6.0,7
21.0,5.0,-6.0,10.0,11.0,23.0,15.0,28.0,8.0,11.0,6.0,5.0,8.0,18.0,25.0,16.0,7
-48.0,-45.0,-54.0,-47.0,-33.0,-18.0,-43.0,-68.0,-25.0,-31.0,-31.0,-34.0,-46.0,-45.0,-71.0,-103.0,7
27.0,23.0,23.0,19.0,22.0,17.0,18.0,25.0,33.0,15.0,9.0,7.0,7.0,6.0,5.0,5.0,7
-59.0,-40.0,-35.0,-35.0,-37.0,-36.0,-49.0,-53.0,-11.0,-21.0,-21.0,-20.0,-17.0,-6.0,11.0,12.0,7
7.0,-2.0,-14.0,-5.0,-3.0,7.0,14.0,20.0,-4.0,-11.0,-4.0,2.0,5.0,2.0,5.0,31.0,7
-6.0,-3.0,-15.0,-54.0,-20.0,-12.0,-11.0,-13.0,6.0,0.0,-8.0,-15.0,-8.0,-10.0,-17.0,-19.0,7
-20.0,3.0,-64.0,0.0,37.0,110.0,1.0,-112.0,4.0,-13.0,-7.0,-11.0,-33.0,-53.0,-172.0,-217.0,7
18.0,14.0,41.0,18.0,5.0,-5.0,-12.0,-15.0,14.0,18.0,16.0,21.0,29.0,32.0,56.0,59.0,7
-23.0,-16.0,-45.0,-6.0,8.0,22.0,8.0,2.0,-8.0,-18.0,-15.0,-15.0,-13.0,-14.0,-20.0,-15.0,7
8.0,-4.0,-6.0,-10.0,-7.0,4.0,7.0,0.0,-44.0,-24.0,-35.0,-29.0,-17.0,5.0,51.0,74.0,7
27.0,14.0,3.0,9.0,24.0,30.0,24.0,4.0,15.0,10.0,3.0,-6.0,-14.0,-3.0,-8.0,-11.0,7
-1.0,13.0,23.0,17.0,8.0,9.0,8.0,-3.0,21.0,12.0,10.0,11.0,9.0,12.0,19.0,19.0,7
27.0,33.0,49.0,8.0,-5.0,-38.0,16.0,37.0,38.0,27.0,13.0,10.0,10.0,15.0,43.0,97.0,7
-22.0,-19.0,-25.0,-25.0,-18.0,14.0,-40.0,-97.0,7.0,-4.0,-8.0,-17.0,-20.0,-14.0,-17.0,-30.0,7
-28.0,-26.0,-27.0,-16.0,-17.0,-18.0,-21.0,-24.0,-2.0,-10.0,-15.0,-20.0,-25.0,-22.0,-20.0,-22.0,7
-26.0,-9.0,-46.0,-3.0,17.0,21.0,-43.0,-155.0,22.0,14.0,11.0,9.0,8.0,15.0,31.0,27.0,7
-45.0,-35.0,-25.0,-17.0,-22.0,-20.0,-22.0,-29.0,-23.0,-24.0,-17.0,-10.0,-8.0,-12.0,-14.0,-11.0,7
9.0,27.0,35.0,35.0,19.0,17.0,10.0,2.0,28.0,35.0,34.0,38.0,39.0,32.0,29.0,46.0,7
0.0,29.0,32.0,21.0,-26.0,-118.0,-45.0,-75.0,-15.0,19.0,21.0,29.0,51.0,52.0,102.0,60.0,7
1.0,0.0,-1.0,-3.0,-2.0,-5.0,0.0,15.0,25.0,3.0,-6.0,-12.0,-12.0,-3.0,15.0,30.0,7
