0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
-29.0,-24.0,-27.0,-24.0,-26.0,-20.0,-14.0,-30.0,-28.0,-26.0,-24.0,-2.0,-26.0,-30.0,-18.0,-25.0,9
8.0,4.0,1.0,-1.0,0.0,-48.0,-58.0,-15.0,-7.0,2.0,0.0,10.0,28.0,49.0,1.0,-5.0,9
-12.0,-13.0,-10.0,-12.0,-11.0,1.0,2.0,-9.0,-13.0,-13.0,-12.0,-13.0,-10.0,-20.0,-14.0,-12.0,9
3.0,5.0,5.0,10.0,19.0,8.0,29.0,19.0,16.0,3.0,5.0,-7.0,3.0,4.0,6.0,7.0,9
21.0,8.0,19.0,22.0,27.0,54.0,40.0,35.0,-14.0,-12.0,-20.0,-43.0,-16.0,-15.0,-10.0,-5.0,9
-22.0,-3.0,-4.0,-3.0,2.0,27.0,23.0,13.0,1.0,0.0,2.0,-14.0,-3.0,-5.0,-9.0,-2.0,9
-32.0,-15.0,-20.0,-22.0,-22.0,-16.0,2.0,9.0,-36.0,-41.0,-36.0,146.0,-12.0,-39.0,-31.0,-27.0,9
-39.0,-54.0,-54.0,-40.0,-32.0,-13.0,-13.0,-23.0,-58.0,-55.0,-51.0,-51.0,-29.0,-23.0,-33.0,-43.0,9
5.0,9.0,1.0,2.0,4.0,-8.0,3.0,-24.0,4.0,10.0,10.0,-64.0,1.0,6.0,-5.0,-4.0,9
-2.0,2.0,-4.0,-7.0,-2.0,25.0,32.0,62.0,-10.0,3.0,8.0,-21.0,10.0,15.0,-2.0,-3.0,9
3.0,17.0,11.0,12.0,11.0,14.0,38.0,14.0,27.0,14.0,9.0,-33.0,-22.0,-27.0,-8.0,8.0,9
5.0,-4.0,-3.0,-8.0,-10.0,-32.0,-37.0,-11.0,2.0,5.0,3.0,-12.0,17.0,28.0,5.0,-6.0,9
27.0,13.0,18.0,20.0,17.0,18.0,29.0,13.0,25.0,21.0,11.0,-72.0,-19.0,-24.0,17.0,21.0,9
37.0,20.0,22.0,24.0,28.0,16.0,-22.0,-77.0,16.0,20.0,17.0,-32.0,21.0,32.0,32.0,23.0,9
14.0,11.0,13.0,17.0,17.0,47.0,44.0,29.0,11.0,12.0,8.0,-11.0,-24.0,-41.0,-21.0,5.0,9
7.0,4.0,-3.0,-3.0,-4.0,-12.0,-13.0,-12.0,1.0,-4.0,-6.0,-10.0,-18.0,-27.0,-12.0,-8.0,9
21.0,20.0,19.0,20.0,24.0,31.0,28.0,19.0,15.0,16.0,8.0,10.0,-5.0,1.0,24.0,14.0,9
-10.0,-5.0,-5.0,-10.0,-17.0,-25.0,-2.0,-8.0,0.0,-1.0,0.0,3.0,-2.0,-2.0,-10.0,-6.0,9
12.0,5.0,10.0,9.0,9.0,-18.0,-38.0,-91.0,21.0,17.0,12.0,-47.0,5.0,5.0,-1.0,6.0,9
-28.0,-29.0,-35.0,-24.0,-20.0,-12.0,-25.0,-27.0,-33.0,-28.0,-24.0,-19.0,-15.0,-19.0,-25.0,-26.0,9
1.0,1.0,-2.0,0.0,0.0,-31.0,-39.0,-4.0,-13.0,-7.0,-12.0,-5.0,-6.0,2.0,-30.0,-23.0,9
20.0,28.0,22.0,19.0,23.0,50.0,67.0,35.0,36.0,22.0,15.0,48.0,11.0,10.0,24.0,39.0,9
6.0,8.0,3.0,2.0,0.0,-19.0,-31.0,-25.0,10.0,13.0,11.0,-1.0,9.0,14.0,11.0,6.0,9
3.0,5.0,-5.0,-4.0,-9.0,-50.0,-73.0,-75.0,-11.0,-9.0,-7.0,-17.0,-12.0,-4.0,-15.0,-17.0,9
