0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
-15.0,-9.0,-15.0,-14.0,-14.0,-15.0,-16.0,-19.0,-15.0,-22.0,-11.0,-12.0,-16.0,-27.0,-17.0,-18.0,2
1.0,-1.0,-4.0,-4.0,-5.0,-3.0,-3.0,-3.0,1.0,-2.0,1.0,-2.0,-1.0,-1.0,-1.0,2.0,2
-15.0,-16.0,-13.0,-12.0,-12.0,-16.0,-12.0,-11.0,-10.0,-9.0,-7.0,-10.0,-10.0,-11.0,-13.0,-12.0,2
-17.0,-11.0,-12.0,-12.0,-10.0,-11.0,-10.0,-9.0,-11.0,-12.0,-10.0,-10.0,-13.0,-12.0,-13.0,-14.0,2
3.0,2.0,3.0,1.0,2.0,2.0,3.0,4.0,2.0,0.0,-1.0,1.0,3.0,4.0,4.0,5.0,2
-17.0,-17.0,-23.0,-27.0,-33.0,-34.0,-27.0,-33.0,-28.0,-25.0,-14.0,-13.0,-27.0,-27.0,-21.0,-19.0,2
-9.0,-9.0,-5.0,-5.0,-6.0,-8.0,-8.0,-8.0,-6.0,-7.0,-10.0,-8.0,-8.0,-7.0,-6.0,-6.0,2
-1.0,-5.0,-8.0,-7.0,-8.0,-7.0,-7.0,-11.0,-3.0,5.0,9.0,4.0,2.0,-1.0,1.0,-1.0,2
-15.0,-10.0,-6.0,-7.0,-11.0,-9.0,-8.0,-6.0,-6.0,-19.0,-16.0,-12.0,-8.0,-5.0,-6.0,-7.0,2
31.0,31.0,27.0,26.0,25.0,27.0,27.0,29.0,21.0,8.0,8.0,11.0,18.0,18.0,19.0,20.0,2
8.0,11.0,9.0,8.0,5.0,1.0,0.0,1.0,5.0,-7.0,-8.0,1.0,0.0,-1.0,0.0,0.0,2
-33.0,-19.0,-25.0,-29.0,-33.0,-35.0,-31.0,-38.0,-30.0,-41.0,-41.0,-29.0,-30.0,-32.0,-26.0,-27.0,2
13.0,17.0,7.0,9.0,16.0,16.0,13.0,11.0,25.0,8.0,9.0,11.0,4.0,1.0,8.0,7.0,2
-1.0,3.0,4.0,5.0,3.0,2.0,-2.0,-9.0,-3.0,-1.0,0.0,-1.0,-3.0,-7.0,-3.0,-4.0,2
11.0,9.0,8.0,5.0,5.0,6.0,7.0,8.0,5.0,2.0,-2.0,1.0,6.0,7.0,6.0,8.0,2
7.0,13.0,-3.0,-3.0,-10.0,-14.0,-9.0,-12.0,-20.0,-24.0,-4.0,-5.0,-12.0,-16.0,-8.0,-13.0,2
0.0,0.0,-4.0,-3.0,-1.0,1.0,-1.0,2.0,-2.0,-7.0,-7.0,-3.0,-1.0,0.0,-3.0,-5.0,2
-4.0,-6.0,-1.0,-2.0,-3.0,-4.0,-3.0,-4.0,-6.0,3.0,-2.0,2.0,2.0,1.0,-1.0,0.0,2
14.0,7.0,2.0,0.0,-4.0,-2.0,-2.0,1.0,12.0,-5.0,-10.0,-5.0,-1.0,3.0,1.0,5.0,2
-21.0,-17.0,-21.0,-20.0,-22.0,-24.0,-21.0,-22.0,2.0,-6.0,-4.0,-7.0,-16.0,-19.0,-14.0,-10.0,2
-16.0,-18.0,-28.0,-37.0,-40.0,-37.0,-27.0,-29.0,-49.0,-32.0,-35.0,-30.0,-26.0,-11.0,-19.0,-19.0,2
-35.0,-35.0,-36.0,-44.0,-52.0,-49.0,-36.0,-40.0,-58.0,-32.0,-36.0,-35.0,-41.0,-25.0,-29.0,-31.0,2
-22.0,-22.0,-20.0,-24.0,-29.0,-32.0,-26.0,-34.0,-25.0,-12.0,-12.0,-13.0,-27.0,-32.0,-24.0,-21.0,2
-39.0,-32.0,-34.0,-41.0,-41.0,-38.0,-38.0,-46.0,-32.0,-20.0,-38.0,-35.0,-39.0,-32.0,-33.0,-35.0,2
-14.0,2.0,7.0,6.0,3.0,0.0,-5.0,-2.0,-6.0,11.0,15.0,9.0,9.0,8.0,4.0,2.0,2
9.0,14.0,14.0,14.0,15.0,10.0,12.0,8.0,7.0,2.0,9.0,11.0,7.0,-2.0,8.0,6.0,2
2.0,-2.0,-2.0,0.0,0.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,2.0,5.0,6.0,4.0,2
