0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
22.0,11.0,12.0,13.0,15.0,9.0,21.0,63.0,14.0,11.0,14.0,11.0,9.0,12.0,11.0,9.0,2
12.0,10.0,12.0,16.0,18.0,18.0,16.0,2.0,21.0,17.0,21.0,19.0,19.0,19.0,15.0,19.0,2
-84.0,-43.0,-24.0,-1.0,0.0,84.0,135.0,131.0,-60.0,35.0,-26.0,9.0,-15.0,-32.0,-13.0,-52.0,2
-87.0,-55.0,-48.0,-39.0,-36.0,-47.0,-35.0,-23.0,-30.0,-14.0,-22.0,-26.0,-37.0,-39.0,-33.0,-35.0,2
-239.0,-175.0,-263.0,-121.0,-88.0,96.0,227.0,462.0,-275.0,-118.0,-182.0,-111.0,-118.0,-128.0,-148.0,-185.0,2
-36.0,-35.0,-31.0,-28.0,-23.0,-9.0,-11.0,-13.0,-23.0,-10.0,-28.0,-24.0,-24.0,-19.0,-19.0,-37.0,2
33.0,47.0,50.0,53.0,51.0,28.0,21.0,5.0,58.0,45.0,46.0,46.0,46.0,46.0,48.0,40.0,2
-3.0,-5.0,-6.0,-8.0,-6.0,-16.0,-25.0,-27.0,-8.0,-3.0,-7.0,-7.0,-9.0,-10.0,-11.0,-8.0,2
-98.0,-93.0,-95.0,-86.0,-84.0,-5.0,42.0,106.0,-138.0,-58.0,-105.0,-66.0,-75.0,-88.0,-64.0,-93.0,2
-87.0,-71.0,-67.0,-59.0,-52.0,10.0,63.0,73.0,-83.0,-25.0,-58.0,-35.0,-43.0,-50.0,-33.0,-91.0,2
106.0,77.0,58.0,30.0,35.0,-66.0,-124.0,-183.0,52.0,10.0,29.0,8.0,-11.0,-48.0,-5.0,-22.0,2
-23.0,-19.0,-11.0,-18.0,-22.0,-32.0,-50.0,-52.0,-26.0,-28.0,-22.0,-26.0,-26.0,-28.0,-30.0,-28.0,2
-20.0,-2.0,1.0,16.0,17.0,65.0,89.0,122.0,-43.0,23.0,0.0,21.0,17.0,13.0,18.0,-26.0,2
-60.0,-52.0,-74.0,-60.0,-56.0,-24.0,4.0,12.0,-64.0,-26.0,-64.0,-45.0,-53.0,-51.0,-40.0,-83.0,2
58.0,56.0,58.0,53.0,55.0,49.0,54.0,66.0,55.0,50.0,51.0,51.0,50.0,52.0,50.0,48.0,2
-121.0,-89.0,-93.0,-65.0,-42.0,88.0,178.0,164.0,-162.0,-14.0,-96.0,-42.0,-51.0,-22.0,28.0,-111.0,2
-19.0,-7.0,16.0,9.0,11.0,97.0,163.0,244.0,-51.0,20.0,-47.0,9.0,3.0,-1.0,20.0,-13.0,2
184.0,136.0,122.0,96.0,78.0,-95.0,-232.0,-324.0,92.0,13.0,40.0,32.0,31.0,17.0,-24.0,46.0,2
-57.0,-46.0,-40.0,-33.0,-20.0,31.0,63.0,87.0,-75.0,-14.0,-49.0,-18.0,-24.0,-32.0,-22.0,-71.0,2
-84.0,-53.0,-42.0,-18.0,-9.0,95.0,145.0,161.0,-75.0,24.0,-44.0,-39.0,-18.0,-24.0,-2.0,-69.0,2
46.0,42.0,37.0,33.0,30.0,32.0,37.0,39.0,34.0,34.0,35.0,32.0,32.0,31.0,31.0,29.0,2
142.0,102.0,91.0,76.0,62.0,-81.0,-181.0,-218.0,77.0,7.0,32.0,28.0,25.0,12.0,-45.0,45.0,2
-103.0,-89.0,-80.0,-82.0,-86.0,-47.0,-23.0,8.0,-153.0,-80.0,-121.0,-86.0,-100.0,-103.0,-86.0,-111.0,2
-40.0,-37.0,-43.0,-38.0,-41.0,-20.0,1.0,31.0,-57.0,-32.0,-43.0,-33.0,-41.0,-41.0,-43.0,-52.0,2
8.0,0.0,2.0,2.0,0.0,2.0,17.0,46.0,23.0,13.0,15.0,12.0,14.0,23.0,27.0,31.0,2
-111.0,-90.0,-121.0,-67.0,-53.0,25.0,83.0,163.0,-96.0,-43.0,-72.0,-31.0,-42.0,-45.0,-43.0,-75.0,2
-6.0,-10.0,-9.0,-12.0,-9.0,-9.0,-7.0,-11.0,-25.0,-13.0,-23.0,-23.0,-22.0,-20.0,-21.0,-26.0,2
15.0,24.0,-1.0,-10.0,-3.0,41.0,50.0,64.0,7.0,33.0,-31.0,4.0,-16.0,-32.0,-29.0,5.0,2
23.0,7.0,-1.0,-2.0,0.0,13.0,20.0,7.0,-19.0,-27.0,-16.0,-10.0,-4.0,-4.0,0.0,-3.0,2
-52.0,-62.0,-66.0,-71.0,-69.0,-76.0,-71.0,-69.0,-52.0,-51.0,-47.0,-48.0,-44.0,-43.0,-45.0,-45.0,2
-56.0,-50.0,-45.0,-41.0,-39.0,-37.0,-33.0,-37.0,-22.0,-21.0,-20.0,-21.0,-27.0,-24.0,-24.0,-31.0,2
31.0,31.0,34.0,29.0,29.0,14.0,5.0,2.0,15.0,17.0,21.0,20.0,20.0,22.0,20.0,9.0,2
-200.0,-142.0,-134.0,-97.0,-55.0,201.0,400.0,485.0,-76.0,59.0,1.0,4.0,-10.0,-28.0,30.0,-12.0,2
-8.0,-4.0,-17.0,-18.0,-6.0,-14.0,-5.0,-18.0,3.0,8.0,0.0,-3.0,-21.0,-50.0,-3.0,-19.0,2
-68.0,-71.0,-61.0,-51.0,-35.0,-19.0,-31.0,-18.0,-36.0,-41.0,-14.0,-55.0,-3.0,-3.0,-25.0,-18.0,2
100.0,94.0,78.0,61.0,68.0,7.0,-27.0,-69.0,82.0,56.0,64.0,46.0,24.0,-18.0,33.0,15.0,2
-91.0,-67.0,-56.0,-52.0,-53.0,-13.0,25.0,27.0,-69.0,-23.0,-53.0,-40.0,-52.0,-57.0,-43.0,-85.0,2
119.0,101.0,84.0,66.0,68.0,-19.0,-83.0,-163.0,96.0,42.0,58.0,43.0,28.0,0.0,41.0,56.0,2
-53.0,-46.0,-68.0,-48.0,-42.0,3.0,55.0,67.0,-56.0,-13.0,-53.0,-31.0,-36.0,-36.0,-30.0,-75.0,2
44.0,39.0,35.0,40.0,42.0,46.0,43.0,25.0,51.0,47.0,47.0,49.0,51.0,54.0,54.0,51.0,2
21.0,22.0,17.0,25.0,30.0,81.0,113.0,109.0,19.0,51.0,24.0,41.0,35.0,35.0,51.0,9.0,2
-28.0,-24.0,-22.0,-16.0,-15.0,-20.0,-32.0,-32.0,-18.0,-13.0,-16.0,-18.0,-16.0,-15.0,-20.0,-19.0,2
9.0,9.0,16.0,20.0,28.0,24.0,10.0,-5.0,21.0,17.0,15.0,19.0,25.0,28.0,25.0,21.0,2
-27.0,-13.0,15.0,-22.0,0.0,113.0,183.0,119.0,-3.0,72.0,25.0,12.0,-2.0,-8.0,40.0,8.0,2
10.0,7.0,7.0,8.0,8.0,21.0,20.0,17.0,10.0,0.0,0.0,-3.0,3.0,9.0,13.0,16.0,2
-11.0,-11.0,-13.0,-15.0,-10.0,-8.0,-25.0,-18.0,-2.0,-5.0,-10.0,-13.0,-13.0,-13.0,-13.0,-13.0,2
20.0,12.0,-7.0,14.0,21.0,44.0,67.0,54.0,-28.0,7.0,-10.0,4.0,4.0,5.0,18.0,0.0,2
0.0,24.0,44.0,8.0,33.0,98.0,150.0,78.0,41.0,93.0,52.0,39.0,8.0,-25.0,65.0,-7.0,2
-48.0,-46.0,-42.0,-40.0,-38.0,-48.0,-63.0,-73.0,-47.0,-44.0,-39.0,-39.0,-38.0,-38.0,-44.0,-47.0,2
116.0,77.0,68.0,51.0,36.0,-96.0,-188.0,-223.0,42.0,-22.0,2.0,1.0,1.0,-9.0,-69.0,21.0,2
-109.0,-83.0,-86.0,-69.0,-66.0,4.0,74.0,136.0,-147.0,-51.0,-107.0,-65.0,-75.0,-74.0,-65.0,-111.0,2
24.0,21.0,27.0,29.0,32.0,21.0,29.0,13.0,21.0,24.0,27.0,27.0,23.0,23.0,20.0,12.0,2
-113.0,-93.0,-122.0,-70.0,-57.0,21.0,78.0,157.0,-98.0,-45.0,-73.0,-32.0,-47.0,-50.0,-47.0,-79.0,2
-19.0,-11.0,-34.0,-35.0,-14.0,-17.0,10.0,-36.0,-16.0,0.0,-20.0,-30.0,-43.0,-82.0,-60.0,25.0,2
-11.0,29.0,60.0,53.0,53.0,120.0,162.0,185.0,-69.0,40.0,-19.0,35.0,21.0,2.0,16.0,-33.0,2
11.0,7.0,9.0,9.0,9.0,13.0,16.0,14.0,-8.0,-5.0,0.0,-4.0,-4.0,-5.0,-8.0,-8.0,2
-55.0,-53.0,-56.0,-56.0,-54.0,-60.0,-65.0,-56.0,-45.0,-40.0,-39.0,-43.0,-45.0,-47.0,-48.0,-50.0,2
-3.0,-1.0,-7.0,1.0,6.0,19.0,32.0,28.0,4.0,3.0,3.0,7.0,7.0,6.0,0.0,-14.0,2
