0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
29.0,30.0,37.0,34.0,37.0,35.0,25.0,29.0,25.0,30.0,27.0,27.0,28.0,28.0,26.0,29.0,7
-12.0,-28.0,-48.0,-60.0,-62.0,6.0,9.0,2.0,-32.0,-18.0,-33.0,-22.0,-22.0,-20.0,-10.0,-32.0,7
32.0,32.0,32.0,36.0,45.0,49.0,52.0,47.0,33.0,33.0,29.0,32.0,32.0,31.0,29.0,31.0,7
-11.0,-5.0,8.0,-5.0,-4.0,6.0,14.0,9.0,-4.0,-1.0,-6.0,-13.0,-13.0,-9.0,-15.0,-11.0,7
47.0,44.0,37.0,43.0,45.0,32.0,29.0,43.0,49.0,48.0,48.0,54.0,60.0,49.0,51.0,51.0,7
-7.0,-9.0,-16.0,-6.0,1.0,-3.0,-1.0,2.0,3.0,5.0,-2.0,0.0,5.0,5.0,8.0,5.0,7
16.0,13.0,13.0,15.0,19.0,8.0,10.0,13.0,15.0,18.0,15.0,15.0,18.0,21.0,19.0,17.0,7
-9.0,-14.0,-19.0,-21.0,-21.0,-34.0,-39.0,-30.0,-6.0,-9.0,-9.0,-11.0,-13.0,-14.0,-18.0,-13.0,7
-2.0,1.0,2.0,-5.0,-6.0,-3.0,-23.0,-21.0,-4.0,-3.0,-2.0,-12.0,-20.0,-11.0,-8.0,-7.0,7
9.0,-30.0,-1.0,3.0,-25.0,-36.0,-47.0,-84.0,70.0,27.0,66.0,56.0,63.0,60.0,63.0,43.0,7
-12.0,-3.0,-4.0,3.0,10.0,38.0,63.0,80.0,19.0,28.0,19.0,29.0,27.0,30.0,27.0,18.0,7
29.0,32.0,33.0,33.0,32.0,48.0,48.0,35.0,33.0,36.0,37.0,33.0,32.0,35.0,38.0,39.0,7
-177.0,-156.0,-116.0,-124.0,-128.0,-39.0,-29.0,-19.0,-32.0,-55.0,-39.0,-41.0,-33.0,-40.0,-33.0,-54.0,7
-80.0,-70.0,-84.0,-58.0,-51.0,-10.0,28.0,46.0,9.0,-11.0,-16.0,-13.0,-19.0,-18.0,-28.0,-44.0,7
-171.0,-132.0,-121.0,-116.0,-110.0,9.0,50.0,80.0,-113.0,-62.0,-103.0,-85.0,-86.0,-102.0,-85.0,-104.0,7
-36.0,-28.0,-27.0,-20.0,-11.0,1.0,27.0,50.0,-26.0,-7.0,-18.0,-16.0,-16.0,-18.0,-24.0,-26.0,7
42.0,49.0,51.0,49.0,57.0,52.0,71.0,88.0,50.0,61.0,57.0,56.0,51.0,55.0,55.0,49.0,7
-25.0,-25.0,-24.0,-21.0,-4.0,18.0,22.0,38.0,-1.0,0.0,0.0,0.0,-1.0,2.0,-2.0,-2.0,7
10.0,8.0,8.0,8.0,12.0,12.0,9.0,15.0,6.0,4.0,6.0,5.0,8.0,10.0,6.0,3.0,7
