0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
47.0,50.0,47.0,46.0,46.0,45.0,43.0,54.0,174.0,-59.0,24.0,39.0,42.0,50.0,63.0,91.0,6
4.0,2.0,3.0,3.0,4.0,5.0,0.0,1.0,6.0,-12.0,-6.0,-3.0,1.0,1.0,0.0,3.0,6
13.0,16.0,15.0,15.0,17.0,15.0,-1.0,2.0,-49.0,83.0,21.0,-5.0,-5.0,-12.0,-19.0,-32.0,6
0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,67.0,-47.0,-2.0,9.0,14.0,20.0,25.0,35.0,6
8.0,6.0,5.0,6.0,5.0,3.0,-4.0,0.0,5.0,10.0,4.0,3.0,4.0,4.0,3.0,3.0,6
18.0,19.0,18.0,19.0,18.0,16.0,8.0,13.0,13.0,5.0,10.0,9.0,10.0,11.0,11.0,12.0,6
-5.0,-2.0,-5.0,-7.0,-7.0,-5.0,-4.0,-15.0,-50.0,76.0,19.0,3.0,-1.0,-6.0,-13.0,-27.0,6
-11.0,-12.0,-14.0,-12.0,-14.0,-12.0,-7.0,-10.0,-4.0,-7.0,-10.0,-9.0,-9.0,-9.0,-9.0,-8.0,6
-10.0,-10.0,-14.0,-12.0,-10.0,-11.0,-17.0,-22.0,-29.0,29.0,-4.0,-9.0,-7.0,-9.0,-10.0,-17.0,6
-4.0,1.0,-2.0,-4.0,-4.0,-2.0,-5.0,-9.0,-45.0,46.0,7.0,-3.0,-6.0,-10.0,-14.0,-21.0,6
-1.0,-2.0,0.0,0.0,0.0,-3.0,-7.0,26.0,155.0,-192.0,-56.0,-4.0,14.0,38.0,65.0,104.0,6
-10.0,0.0,-13.0,-12.0,-11.0,-9.0,-1.0,-23.0,0.0,-29.0,-6.0,-11.0,-13.0,-15.0,-16.0,-7.0,6
12.0,11.0,10.0,10.0,10.0,8.0,-2.0,5.0,7.0,5.0,5.0,5.0,7.0,8.0,8.0,7.0,6
0.0,-2.0,-3.0,-4.0,-2.0,0.0,0.0,0.0,-8.0,12.0,2.0,2.0,1.0,0.0,0.0,0.0,6
-13.0,-11.0,-13.0,-14.0,-15.0,-15.0,-14.0,-25.0,-49.0,12.0,-15.0,-20.0,-20.0,-21.0,-22.0,-29.0,6
-49.0,-50.0,-50.0,-50.0,-48.0,-43.0,-26.0,-46.0,-102.0,23.0,-23.0,-41.0,-47.0,-53.0,-60.0,-73.0,6
55.0,52.0,54.0,53.0,54.0,56.0,57.0,64.0,155.0,-52.0,23.0,48.0,55.0,64.0,73.0,92.0,6
3.0,3.0,2.0,2.0,3.0,2.0,-3.0,-3.0,0.0,-2.0,-2.0,-3.0,-2.0,-3.0,-3.0,-3.0,6
-12.0,-12.0,-10.0,-11.0,-12.0,-9.0,-11.0,-7.0,-3.0,-3.0,-5.0,-6.0,-8.0,-8.0,-6.0,-7.0,6
27.0,23.0,26.0,25.0,24.0,24.0,24.0,46.0,176.0,-156.0,-22.0,18.0,31.0,44.0,66.0,98.0,6
2.0,3.0,2.0,2.0,3.0,4.0,4.0,-6.0,-13.0,30.0,5.0,-7.0,-6.0,-11.0,-14.0,-15.0,6
17.0,15.0,17.0,17.0,17.0,15.0,18.0,19.0,9.0,5.0,11.0,10.0,10.0,11.0,11.0,11.0,6
22.0,21.0,22.0,22.0,23.0,23.0,19.0,19.0,12.0,11.0,14.0,14.0,14.0,14.0,15.0,15.0,6
-16.0,-15.0,-15.0,-12.0,-13.0,-13.0,-11.0,-15.0,-50.0,20.0,-2.0,-12.0,-14.0,-18.0,-20.0,-25.0,6
4.0,4.0,3.0,1.0,3.0,0.0,1.0,-1.0,45.0,-50.0,-6.0,1.0,2.0,3.0,8.0,19.0,6
6.0,6.0,13.0,14.0,13.0,10.0,0.0,34.0,194.0,-231.0,-45.0,12.0,28.0,48.0,72.0,115.0,6
-22.0,-22.0,-24.0,-22.0,-24.0,-29.0,-22.0,-23.0,-66.0,41.0,-2.0,-20.0,-25.0,-30.0,-36.0,-43.0,6
-4.0,-2.0,-3.0,0.0,0.0,0.0,-4.0,-4.0,11.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,6
28.0,26.0,27.0,28.0,30.0,30.0,19.0,43.0,139.0,-115.0,-9.0,23.0,34.0,44.0,57.0,80.0,6
8.0,8.0,8.0,10.0,11.0,11.0,12.0,5.0,-12.0,21.0,10.0,7.0,6.0,4.0,2.0,1.0,6
-30.0,-29.0,-30.0,-29.0,-30.0,-34.0,-32.0,-37.0,-77.0,29.0,-9.0,-24.0,-30.0,-35.0,-40.0,-50.0,6
-14.0,-11.0,-13.0,-12.0,-12.0,-13.0,-11.0,-16.0,-47.0,29.0,0.0,-8.0,-14.0,-17.0,-20.0,-27.0,6
-7.0,-8.0,-8.0,-7.0,-6.0,-4.0,2.0,2.0,-4.0,-2.0,-1.0,-2.0,-4.0,-4.0,-4.0,-3.0,6
-18.0,-15.0,-14.0,-12.0,-12.0,-12.0,-15.0,-21.0,-56.0,31.0,2.0,-5.0,-9.0,-11.0,-19.0,-33.0,6
-18.0,-16.0,-17.0,-18.0,-20.0,-20.0,-16.0,-31.0,-100.0,116.0,10.0,-22.0,-26.0,-36.0,-51.0,-73.0,6
29.0,28.0,27.0,27.0,27.0,27.0,29.0,25.0,17.0,16.0,19.0,19.0,21.0,21.0,25.0,25.0,6
13.0,12.0,10.0,11.0,12.0,15.0,15.0,12.0,-14.0,29.0,11.0,6.0,7.0,6.0,7.0,2.0,6
4.0,4.0,3.0,3.0,4.0,4.0,-7.0,0.0,-42.0,84.0,25.0,7.0,2.0,-1.0,-11.0,-24.0,6
7.0,6.0,6.0,6.0,4.0,5.0,6.0,9.0,9.0,13.0,10.0,9.0,8.0,9.0,10.0,14.0,6
-7.0,-11.0,-13.0,-13.0,-14.0,-15.0,-17.0,-7.0,-1.0,-8.0,-8.0,-7.0,-8.0,-6.0,-6.0,-4.0,6
10.0,8.0,8.0,8.0,11.0,14.0,21.0,11.0,5.0,2.0,4.0,1.0,0.0,-1.0,3.0,5.0,6
-20.0,-21.0,-23.0,-21.0,-20.0,-20.0,0.0,-18.0,-75.0,60.0,2.0,-13.0,-18.0,-24.0,-33.0,-45.0,6
-37.0,-35.0,-39.0,-41.0,-40.0,-42.0,-38.0,-39.0,-67.0,-5.0,-29.0,-35.0,-36.0,-40.0,-42.0,-49.0,6
16.0,15.0,15.0,13.0,13.0,12.0,4.0,10.0,10.0,9.0,5.0,7.0,8.0,9.0,10.0,10.0,6
-16.0,-15.0,-16.0,-15.0,-15.0,-12.0,-13.0,-15.0,-29.0,6.0,-9.0,-12.0,-15.0,-16.0,-15.0,-20.0,6
-13.0,-14.0,-13.0,-12.0,-10.0,-11.0,-1.0,-6.0,186.0,-140.0,-25.0,-14.0,-11.0,-3.0,8.0,56.0,6
-20.0,-21.0,-21.0,-22.0,-22.0,-20.0,-17.0,-19.0,-8.0,-5.0,-11.0,-14.0,-16.0,-17.0,-16.0,-15.0,6
4.0,4.0,5.0,4.0,5.0,7.0,5.0,0.0,-3.0,-4.0,-2.0,-3.0,-2.0,-1.0,0.0,0.0,6
16.0,15.0,14.0,14.0,16.0,15.0,17.0,11.0,7.0,9.0,12.0,10.0,10.0,10.0,10.0,10.0,6
9.0,10.0,9.0,10.0,12.0,12.0,13.0,3.0,-35.0,43.0,12.0,1.0,-2.0,-5.0,-6.0,-12.0,6
-9.0,-8.0,-10.0,-9.0,-9.0,-7.0,4.0,-4.0,-4.0,-2.0,-2.0,-3.0,-4.0,-4.0,-3.0,0.0,6
-4.0,0.0,-1.0,-1.0,0.0,2.0,3.0,-13.0,-33.0,29.0,7.0,-6.0,-7.0,-10.0,-10.0,-16.0,6
10.0,15.0,9.0,2.0,3.0,3.0,-1.0,-10.0,-44.0,97.0,45.0,9.0,-4.0,-13.0,-20.0,-29.0,6
-3.0,-4.0,-3.0,-2.0,-3.0,-3.0,-3.0,-6.0,-18.0,35.0,9.0,1.0,-2.0,-5.0,-10.0,-16.0,6
2.0,2.0,1.0,0.0,3.0,2.0,-2.0,-4.0,-2.0,-3.0,-5.0,-4.0,-3.0,-2.0,-2.0,0.0,6
-3.0,-4.0,-5.0,-5.0,-2.0,-1.0,3.0,4.0,-12.0,12.0,5.0,4.0,4.0,4.0,-1.0,-7.0,6
-15.0,-12.0,-14.0,-13.0,-15.0,-17.0,-16.0,-15.0,-30.0,21.0,5.0,-7.0,-11.0,-13.0,-13.0,-16.0,6
9.0,8.0,6.0,5.0,9.0,11.0,13.0,9.0,-5.0,-4.0,-2.0,0.0,0.0,0.0,1.0,1.0,6
19.0,18.0,20.0,21.0,24.0,27.0,25.0,1.0,-180.0,217.0,52.0,14.0,4.0,-11.0,-30.0,-73.0,6
12.0,12.0,12.0,10.0,9.0,10.0,11.0,14.0,10.0,0.0,5.0,4.0,6.0,8.0,11.0,11.0,6
-5.0,-7.0,-8.0,-8.0,-6.0,-3.0,9.0,1.0,-5.0,-22.0,-18.0,-15.0,-12.0,-11.0,-8.0,-9.0,6
-1.0,-2.0,-2.0,-2.0,0.0,-2.0,0.0,1.0,6.0,-9.0,-3.0,0.0,2.0,1.0,2.0,5.0,6
-19.0,-19.0,-21.0,-20.0,-22.0,-21.0,-15.0,-14.0,-10.0,-11.0,-11.0,-12.0,-11.0,-11.0,-14.0,-12.0,6
-4.0,-6.0,-9.0,-10.0,-10.0,-7.0,1.0,-3.0,7.0,7.0,0.0,0.0,-1.0,0.0,-1.0,2.0,6
-12.0,-12.0,-11.0,-11.0,-13.0,-19.0,-27.0,-18.0,-31.0,15.0,-7.0,-13.0,-14.0,-15.0,-14.0,-15.0,6
12.0,11.0,10.0,9.0,9.0,13.0,25.0,14.0,13.0,-1.0,3.0,5.0,7.0,8.0,9.0,9.0,6
6.0,6.0,2.0,2.0,4.0,7.0,23.0,1.0,-49.0,47.0,10.0,-2.0,-6.0,-10.0,-12.0,-19.0,6
-5.0,-3.0,-5.0,-3.0,-2.0,-3.0,-5.0,-4.0,-4.0,-3.0,-2.0,-1.0,0.0,-1.0,-2.0,-5.0,6
