0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
-111.0,-35.0,-27.0,-10.0,-7.0,-9.0,-7.0,-22.0,-25.0,-38.0,-39.0,-42.0,-23.0,1.0,-25.0,-24.0,7
-23.0,-25.0,-25.0,-28.0,-31.0,-37.0,-10.0,-21.0,-18.0,-16.0,-20.0,-20.0,-20.0,-28.0,-40.0,-43.0,7
-42.0,-4.0,-1.0,2.0,1.0,9.0,17.0,-10.0,2.0,4.0,-7.0,1.0,4.0,11.0,13.0,6.0,7
-23.0,7.0,11.0,10.0,7.0,19.0,-1.0,-7.0,2.0,24.0,19.0,19.0,8.0,8.0,0.0,10.0,7
23.0,-20.0,-24.0,-25.0,-18.0,-23.0,-25.0,-33.0,-10.0,-15.0,-22.0,-23.0,-24.0,-15.0,-13.0,-24.0,7
-67.0,-37.0,-41.0,-28.0,-15.0,-31.0,-3.0,4.0,0.0,-21.0,-32.0,-25.0,-2.0,30.0,50.0,41.0,7
38.0,42.0,48.0,48.0,32.0,37.0,24.0,19.0,35.0,24.0,6.0,40.0,61.0,76.0,62.0,50.0,7
41.0,57.0,56.0,41.0,22.0,27.0,12.0,13.0,19.0,29.0,36.0,23.0,-2.0,-4.0,0.0,1.0,7
14.0,19.0,32.0,25.0,19.0,-15.0,-20.0,-27.0,11.0,18.0,29.0,36.0,20.0,4.0,-15.0,11.0,7
-62.0,-65.0,-81.0,-68.0,-64.0,-64.0,-83.0,-86.0,-33.0,-30.0,-4.0,-27.0,-33.0,-43.0,-42.0,-35.0,7
-3.0,-7.0,-13.0,-19.0,-30.0,-27.0,-32.0,-15.0,-2.0,-7.0,-3.0,2.0,0.0,-4.0,0.0,0.0,7
-122.0,-12.0,-10.0,0.0,11.0,-3.0,-14.0,-16.0,-5.0,-2.0,-2.0,-14.0,-32.0,-25.0,-11.0,-4.0,7
9.0,13.0,29.0,4.0,2.0,-7.0,-11.0,10.0,-3.0,0.0,14.0,7.0,-1.0,11.0,9.0,-9.0,7
54.0,21.0,20.0,14.0,24.0,78.0,30.0,19.0,31.0,38.0,34.0,31.0,26.0,29.0,21.0,31.0,7
23.0,2.0,8.0,12.0,19.0,7.0,3.0,-11.0,-2.0,2.0,7.0,14.0,14.0,12.0,17.0,19.0,7
50.0,42.0,37.0,44.0,37.0,19.0,6.0,48.0,35.0,33.0,46.0,67.0,55.0,64.0,65.0,52.0,7
-119.0,-18.0,-16.0,-11.0,4.0,4.0,-12.0,-6.0,0.0,-6.0,-6.0,1.0,8.0,11.0,28.0,11.0,7
-71.0,-42.0,-32.0,-23.0,-17.0,-31.0,-28.0,-58.0,-22.0,-16.0,21.0,15.0,25.0,23.0,21.0,6.0,7
-108.0,-24.0,-5.0,-1.0,-10.0,-14.0,26.0,-12.0,-12.0,-10.0,5.0,-2.0,7.0,-4.0,-13.0,-15.0,7
14.0,24.0,19.0,18.0,34.0,32.0,33.0,21.0,21.0,22.0,21.0,19.0,6.0,21.0,27.0,13.0,7
-64.0,-5.0,-2.0,2.0,-6.0,21.0,-20.0,-15.0,-11.0,-3.0,-2.0,-27.0,8.0,9.0,13.0,-5.0,7
-10.0,-9.0,-9.0,-5.0,-1.0,0.0,12.0,-18.0,-10.0,-1.0,9.0,9.0,-9.0,-8.0,-4.0,-8.0,7
7.0,8.0,9.0,10.0,10.0,0.0,5.0,6.0,-3.0,-7.0,-4.0,5.0,-3.0,-5.0,-15.0,-17.0,7
8.0,8.0,7.0,17.0,20.0,16.0,-4.0,-8.0,20.0,20.0,29.0,30.0,29.0,25.0,14.0,11.0,7
21.0,9.0,5.0,17.0,27.0,31.0,14.0,18.0,2.0,-2.0,-20.0,-16.0,-9.0,0.0,6.0,5.0,7
-11.0,-21.0,-22.0,-9.0,-5.0,-4.0,-6.0,-12.0,-11.0,-8.0,-7.0,-14.0,-8.0,-9.0,-14.0,-13.0,7
-60.0,3.0,-5.0,0.0,-2.0,-8.0,3.0,28.0,-2.0,16.0,26.0,0.0,-1.0,-20.0,-10.0,-15.0,7
-17.0,-19.0,-29.0,-27.0,-23.0,-15.0,-7.0,-9.0,-8.0,-4.0,7.0,0.0,-6.0,-10.0,-16.0,-19.0,7
