0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
-16.0,121.0,-477.0,107.0,28.0,6.0,3.0,-6.0,-15.0,-13.0,-23.0,-45.0,-24.0,-20.0,-5.0,-12.0,1
-6.0,115.0,-391.0,90.0,32.0,-14.0,3.0,3.0,-50.0,-32.0,-37.0,-49.0,-37.0,-41.0,-25.0,-45.0,1
-19.0,-25.0,-21.0,-31.0,-27.0,-22.0,-23.0,-22.0,-1.0,-15.0,-17.0,-18.0,-17.0,-14.0,-6.0,0.0,1
-2.0,75.0,-266.0,59.0,30.0,-72.0,-46.0,-29.0,-4.0,0.0,13.0,-1.0,-7.0,-5.0,-8.0,-9.0,1
43.0,-162.0,711.0,-116.0,0.0,35.0,48.0,58.0,49.0,55.0,80.0,89.0,70.0,52.0,23.0,36.0,1
16.0,31.0,-5.0,25.0,23.0,19.0,25.0,23.0,13.0,11.0,8.0,5.0,4.0,-8.0,-16.0,14.0,1
-14.0,104.0,-369.0,64.0,-166.0,-179.0,-239.0,-273.0,163.0,65.0,17.0,25.0,8.0,16.0,59.0,163.0,1
-15.0,69.0,-280.0,31.0,-7.0,-21.0,-28.0,-35.0,-30.0,-51.0,-37.0,-36.0,-19.0,-84.0,-41.0,-15.0,1
17.0,8.0,48.0,14.0,14.0,10.0,11.0,12.0,15.0,17.0,20.0,20.0,17.0,14.0,10.0,11.0,1
-21.0,5.0,-173.0,5.0,-19.0,-29.0,-31.0,-32.0,-38.0,-37.0,-33.0,-43.0,-35.0,-33.0,-26.0,-37.0,1
-6.0,56.0,-177.0,47.0,11.0,0.0,-2.0,-2.0,-26.0,-17.0,-16.0,-14.0,-12.0,-11.0,-3.0,-19.0,1
-26.0,-42.0,20.0,-34.0,-20.0,-20.0,-23.0,-25.0,-21.0,-25.0,-29.0,-30.0,-24.0,-20.0,-13.0,-15.0,1
17.0,-177.0,690.0,-118.0,-15.0,27.0,34.0,63.0,89.0,78.0,105.0,133.0,72.0,68.0,50.0,66.0,1
4.0,10.0,8.0,6.0,5.0,3.0,5.0,3.0,25.0,12.0,9.0,6.0,6.0,9.0,23.0,24.0,1
2.0,-24.0,126.0,-49.0,-48.0,-69.0,-70.0,-64.0,42.0,28.0,40.0,53.0,32.0,27.0,15.0,23.0,1
21.0,32.0,-80.0,37.0,32.0,31.0,31.0,13.0,-2.0,-8.0,-18.0,-47.0,-16.0,-12.0,-7.0,9.0,1
-3.0,-89.0,372.0,-68.0,-22.0,18.0,37.0,50.0,58.0,60.0,85.0,92.0,59.0,47.0,20.0,51.0,1
56.0,75.0,-31.0,60.0,47.0,46.0,59.0,56.0,14.0,11.0,9.0,17.0,21.0,13.0,0.0,24.0,1
7.0,95.0,-305.0,79.0,141.0,77.0,145.0,148.0,25.0,21.0,-3.0,-11.0,-13.0,-10.0,-5.0,19.0,1
5.0,19.0,-66.0,29.0,39.0,11.0,24.0,28.0,2.0,5.0,4.0,-5.0,-1.0,-3.0,16.0,9.0,1
-55.0,-41.0,-90.0,-41.0,-50.0,-52.0,-58.0,-58.0,-35.0,-37.0,-37.0,-34.0,-35.0,-34.0,-29.0,-40.0,1
2.0,8.0,3.0,-13.0,-11.0,-8.0,-10.0,-12.0,-2.0,-7.0,0.0,-6.0,-8.0,-8.0,-18.0,4.0,1
23.0,179.0,-448.0,136.0,43.0,15.0,6.0,6.0,-16.0,-17.0,11.0,-37.0,-8.0,-5.0,5.0,7.0,1
50.0,78.0,99.0,38.0,27.0,24.0,26.0,22.0,9.0,11.0,7.0,12.0,12.0,8.0,-9.0,10.0,1
-20.0,-20.0,-3.0,-8.0,0.0,3.0,1.0,2.0,2.0,3.0,-2.0,-1.0,-2.0,-4.0,-19.0,-3.0,1
-10.0,61.0,-280.0,45.0,29.0,2.0,-1.0,-2.0,8.0,8.0,-1.0,-47.0,-32.0,-24.0,7.0,18.0,1
8.0,6.0,42.0,4.0,16.0,18.0,23.0,24.0,2.0,8.0,6.0,5.0,2.0,-7.0,-27.0,-7.0,1
68.0,95.0,-160.0,89.0,48.0,42.0,24.0,7.0,70.0,35.0,28.0,17.0,27.0,24.0,25.0,71.0,1
-2.0,10.0,-60.0,-7.0,-3.0,-22.0,-8.0,-5.0,-13.0,-8.0,-11.0,-10.0,-8.0,-12.0,-3.0,-14.0,1
25.0,34.0,-17.0,23.0,22.0,21.0,25.0,24.0,2.0,2.0,2.0,3.0,5.0,4.0,12.0,7.0,1
11.0,79.0,-144.0,62.0,20.0,10.0,4.0,3.0,-1.0,2.0,5.0,4.0,1.0,0.0,-5.0,-1.0,1
33.0,114.0,-276.0,100.0,157.0,259.0,283.0,261.0,-8.0,-11.0,14.0,-45.0,-12.0,-3.0,17.0,15.0,1
5.0,-73.0,244.0,-53.0,51.0,-64.0,3.0,31.0,33.0,17.0,1.0,34.0,11.0,2.0,-9.0,13.0,1
8.0,55.0,-132.0,44.0,16.0,11.0,11.0,12.0,-3.0,-4.0,0.0,-4.0,-1.0,1.0,1.0,0.0,1
-15.0,128.0,-413.0,90.0,26.0,-11.0,-5.0,-6.0,-43.0,-27.0,-32.0,-47.0,-35.0,-35.0,-24.0,-45.0,1
-11.0,64.0,-335.0,64.0,9.0,-3.0,-6.0,-20.0,-18.0,-11.0,-31.0,-48.0,-27.0,-22.0,-2.0,-14.0,1
