0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
16.0,17.0,16.0,16.0,15.0,11.0,10.0,20.0,12.0,15.0,12.0,13.0,15.0,19.0,17.0,13.0,9
2.0,5.0,1.0,12.0,-18.0,-10.0,-29.0,-13.0,-6.0,-7.0,43.0,18.0,8.0,19.0,-7.0,-12.0,9
-9.0,-6.0,-9.0,-12.0,-12.0,-14.0,-21.0,34.0,-11.0,-6.0,-1.0,-7.0,-10.0,-12.0,-11.0,-9.0,9
-7.0,-20.0,-4.0,-13.0,18.0,42.0,37.0,-332.0,-36.0,-41.0,-2.0,-10.0,-24.0,-36.0,12.0,-54.0,9
-17.0,-19.0,-20.0,-13.0,-17.0,-12.0,-11.0,-13.0,-18.0,-19.0,-16.0,-14.0,-12.0,-12.0,-17.0,-17.0,9
10.0,0.0,11.0,11.0,8.0,16.0,14.0,14.0,11.0,15.0,12.0,5.0,6.0,4.0,17.0,15.0,9
-6.0,-5.0,-7.0,-6.0,-10.0,-9.0,-7.0,-6.0,12.0,7.0,-1.0,-8.0,-13.0,-11.0,-5.0,11.0,9
-4.0,-4.0,-5.0,-3.0,0.0,4.0,3.0,9.0,-9.0,-5.0,-1.0,3.0,1.0,3.0,0.0,-7.0,9
-4.0,-37.0,3.0,-3.0,-41.0,-11.0,35.0,-5.0,-48.0,-101.0,60.0,-25.0,-38.0,-39.0,-26.0,-37.0,9
7.0,4.0,21.0,20.0,94.0,128.0,139.0,-493.0,-61.0,-89.0,6.0,20.0,29.0,25.0,-19.0,-88.0,9
-9.0,-6.0,-6.0,-6.0,-5.0,-9.0,-7.0,-3.0,-11.0,-8.0,-9.0,-4.0,-4.0,-4.0,-11.0,-10.0,9
-9.0,3.0,0.0,-2.0,-1.0,-5.0,-23.0,21.0,-18.0,-27.0,6.0,0.0,2.0,-8.0,-3.0,-15.0,9
14.0,-2.0,28.0,14.0,-9.0,28.0,76.0,57.0,2.0,10.0,57.0,-5.0,-15.0,-12.0,10.0,13.0,9
5.0,6.0,6.0,6.0,5.0,5.0,2.0,37.0,10.0,20.0,4.0,5.0,10.0,14.0,25.0,12.0,9
8.0,-6.0,10.0,-1.0,-4.0,1.0,-4.0,-80.0,-32.0,-42.0,4.0,1.0,-4.0,-26.0,-14.0,-47.0,9
-2.0,-2.0,2.0,-8.0,-4.0,1.0,-7.0,-9.0,0.0,-12.0,0.0,-3.0,-3.0,1.0,22.0,1.0,9
-15.0,-8.0,-13.0,-12.0,-10.0,-9.0,-10.0,-14.0,-1.0,6.0,-11.0,-8.0,-4.0,0.0,-8.0,-3.0,9
13.0,-16.0,5.0,-18.0,-17.0,-1.0,3.0,-21.0,-23.0,-30.0,-18.0,-17.0,-19.0,-30.0,0.0,-21.0,9
9.0,9.0,5.0,6.0,3.0,6.0,10.0,15.0,14.0,14.0,8.0,8.0,7.0,7.0,8.0,15.0,9
-20.0,-29.0,-18.0,-20.0,-39.0,-19.0,-2.0,-3.0,-10.0,23.0,-29.0,-30.0,-24.0,-27.0,-25.0,0.0,9
25.0,2.0,31.0,33.0,69.0,121.0,95.0,-196.0,-43.0,-88.0,-2.0,-1.0,-18.0,-37.0,-4.0,-59.0,9
-34.0,-60.0,-16.0,-36.0,-108.0,-31.0,72.0,43.0,-32.0,-26.0,-2.0,-69.0,-74.0,-76.0,-33.0,-12.0,9
10.0,7.0,4.0,5.0,10.0,4.0,9.0,15.0,15.0,21.0,13.0,13.0,11.0,7.0,7.0,15.0,9
-4.0,-20.0,-4.0,-5.0,-13.0,-16.0,-18.0,-22.0,-12.0,-45.0,0.0,-8.0,-13.0,-14.0,-13.0,-7.0,9
-5.0,-7.0,-11.0,-6.0,-9.0,-6.0,-4.0,25.0,-7.0,-5.0,4.0,4.0,3.0,1.0,-1.0,-4.0,9
-11.0,-8.0,-9.0,-9.0,-1.0,-2.0,-8.0,-13.0,-5.0,-5.0,-6.0,-6.0,-4.0,-2.0,-2.0,-4.0,9
4.0,14.0,10.0,6.0,6.0,0.0,-14.0,-5.0,11.0,22.0,-6.0,2.0,6.0,12.0,19.0,10.0,9
-11.0,-7.0,-7.0,-8.0,-16.0,-18.0,-19.0,31.0,-9.0,1.0,-9.0,-6.0,-5.0,-7.0,-15.0,-8.0,9
-1.0,2.0,2.0,4.0,5.0,7.0,-2.0,26.0,4.0,17.0,3.0,4.0,3.0,8.0,21.0,7.0,9
11.0,7.0,5.0,9.0,3.0,1.0,-3.0,43.0,27.0,33.0,-1.0,1.0,3.0,8.0,21.0,28.0,9
-29.0,-22.0,-25.0,-25.0,-58.0,-90.0,-103.0,-11.0,-63.0,-51.0,-3.0,1.0,-3.0,-10.0,-35.0,-101.0,9
-7.0,-3.0,-5.0,-8.0,-13.0,-17.0,-12.0,-9.0,-11.0,-7.0,-8.0,-8.0,-11.0,-15.0,-19.0,-12.0,9
21.0,8.0,16.0,10.0,3.0,12.0,16.0,-5.0,34.0,29.0,15.0,0.0,-2.0,0.0,26.0,40.0,9
-12.0,-44.0,-27.0,-54.0,-69.0,-81.0,-92.0,-80.0,-59.0,-116.0,-3.0,-6.0,-14.0,0.0,1.0,-82.0,9
-9.0,-10.0,-3.0,0.0,-15.0,-9.0,-16.0,-18.0,1.0,25.0,-16.0,-2.0,4.0,7.0,14.0,8.0,9
7.0,-10.0,10.0,-1.0,-12.0,-4.0,5.0,6.0,-4.0,-2.0,-7.0,-7.0,-7.0,-8.0,20.0,-5.0,9
1.0,-2.0,3.0,1.0,5.0,8.0,5.0,4.0,-3.0,-5.0,-2.0,0.0,0.0,-1.0,1.0,0.0,9
14.0,17.0,20.0,17.0,15.0,14.0,12.0,11.0,13.0,13.0,10.0,11.0,12.0,14.0,13.0,13.0,9
0.0,-33.0,2.0,-6.0,-6.0,20.0,19.0,-81.0,-29.0,-46.0,12.0,-8.0,-12.0,-28.0,-3.0,-26.0,9
48.0,33.0,29.0,42.0,-3.0,13.0,-60.0,-52.0,16.0,43.0,-37.0,31.0,25.0,23.0,49.0,12.0,9
8.0,-16.0,7.0,-4.0,-1.0,12.0,14.0,-40.0,-14.0,-22.0,-15.0,-5.0,-14.0,-29.0,6.0,-23.0,9
3.0,-17.0,-5.0,-2.0,3.0,12.0,15.0,15.0,-23.0,-38.0,-1.0,-2.0,-4.0,-3.0,-8.0,-22.0,9
25.0,13.0,21.0,21.0,18.0,26.0,19.0,-9.0,-5.0,-9.0,4.0,13.0,6.0,-4.0,-2.0,-6.0,9
-11.0,-8.0,-7.0,-10.0,-12.0,-16.0,-16.0,-4.0,-6.0,8.0,-6.0,-4.0,0.0,4.0,4.0,-6.0,9
-12.0,-12.0,-6.0,-6.0,-20.0,-18.0,-20.0,-29.0,-13.0,3.0,-14.0,-3.0,-3.0,-9.0,-6.0,-14.0,9
13.0,16.0,13.0,18.0,21.0,15.0,10.0,14.0,-5.0,0.0,5.0,11.0,11.0,9.0,5.0,-3.0,9
-9.0,-33.0,13.0,-15.0,-85.0,-11.0,86.0,55.0,-17.0,-18.0,18.0,-53.0,-58.0,-62.0,-16.0,-1.0,9
20.0,-8.0,25.0,26.0,-11.0,15.0,50.0,25.0,-22.0,-69.0,72.0,3.0,-7.0,-4.0,-4.0,-13.0,9
-8.0,-26.0,-14.0,-19.0,-21.0,-25.0,-21.0,-21.0,-16.0,-34.0,1.0,-8.0,-7.0,-6.0,-6.0,-14.0,9
