0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
81.0,31.0,6.0,4.0,8.0,0.0,-9.0,-25.0,-60.0,-408.0,-2.0,1.0,27.0,66.0,128.0,429.0,1
-1.0,2.0,1.0,3.0,-2.0,0.0,9.0,20.0,1.0,-19.0,3.0,-3.0,-8.0,-10.0,-15.0,-76.0,1
-22.0,-28.0,-11.0,-4.0,0.0,-1.0,9.0,20.0,38.0,265.0,-16.0,-8.0,-6.0,3.0,0.0,89.0,1
-14.0,-19.0,-10.0,-13.0,-10.0,-10.0,-12.0,-10.0,35.0,458.0,-2.0,-8.0,-7.0,-7.0,27.0,163.0,1
43.0,79.0,47.0,50.0,48.0,60.0,50.0,47.0,-648.0,-1969.0,30.0,51.0,31.0,-56.0,-137.0,-670.0,1
16.0,21.0,20.0,21.0,19.0,23.0,23.0,20.0,17.0,-42.0,18.0,24.0,21.0,9.0,0.0,-66.0,1
13.0,12.0,9.0,10.0,9.0,0.0,-5.0,-5.0,29.0,67.0,8.0,6.0,7.0,13.0,35.0,213.0,1
-16.0,-24.0,-15.0,-20.0,-17.0,-15.0,-23.0,-16.0,65.0,586.0,-12.0,-14.0,-9.0,-2.0,30.0,160.0,1
21.0,19.0,15.0,14.0,8.0,5.0,9.0,11.0,19.0,36.0,11.0,9.0,14.0,12.0,18.0,26.0,1
-4.0,-4.0,-14.0,-16.0,-14.0,-19.0,-20.0,-32.0,-6.0,-14.0,-12.0,-13.0,-13.0,-40.0,-69.0,-253.0,1
12.0,12.0,16.0,16.0,17.0,15.0,14.0,12.0,10.0,1.0,12.0,13.0,11.0,6.0,1.0,-13.0,1
8.0,17.0,12.0,12.0,20.0,23.0,19.0,20.0,-13.0,-170.0,4.0,9.0,7.0,-25.0,-62.0,-301.0,1
6.0,10.0,16.0,19.0,21.0,19.0,11.0,10.0,19.0,37.0,18.0,15.0,29.0,29.0,18.0,17.0,1
31.0,25.0,22.0,15.0,14.0,15.0,15.0,21.0,30.0,0.0,14.0,21.0,17.0,17.0,-4.0,17.0,1
-15.0,-13.0,-9.0,-10.0,-10.0,-5.0,-3.0,-4.0,-15.0,-27.0,-12.0,-10.0,-13.0,-5.0,-6.0,-29.0,1
-24.0,-23.0,-21.0,-20.0,-23.0,-23.0,-23.0,-10.0,-28.0,-56.0,-21.0,-22.0,-28.0,-37.0,-55.0,-146.0,1
11.0,9.0,11.0,11.0,11.0,10.0,10.0,10.0,19.0,41.0,16.0,12.0,12.0,12.0,10.0,7.0,1
-29.0,-27.0,-25.0,-26.0,-27.0,-35.0,-26.0,-20.0,-37.0,15.0,-26.0,-26.0,-26.0,-26.0,8.0,93.0,1
-10.0,-10.0,-16.0,-19.0,-19.0,-20.0,-18.0,-21.0,-8.0,5.0,-20.0,-19.0,-22.0,-25.0,-26.0,-15.0,1
0.0,4.0,1.0,0.0,-3.0,-4.0,-5.0,-1.0,-10.0,20.0,0.0,1.0,0.0,2.0,5.0,7.0,1
9.0,25.0,14.0,15.0,10.0,14.0,20.0,14.0,-183.0,-665.0,21.0,19.0,4.0,-96.0,-237.0,-1123.0,1
39.0,33.0,32.0,32.0,32.0,27.0,26.0,36.0,31.0,48.0,31.0,30.0,29.0,31.0,32.0,30.0,1
-11.0,-15.0,-12.0,-13.0,-13.0,-7.0,-14.0,-11.0,-6.0,1.0,-12.0,-10.0,-9.0,-6.0,-7.0,12.0,1
18.0,26.0,25.0,29.0,29.0,34.0,26.0,24.0,7.0,-87.0,25.0,27.0,30.0,12.0,-19.0,-162.0,1
-5.0,-6.0,-7.0,-10.0,-7.0,0.0,-1.0,-4.0,-9.0,-20.0,-8.0,-8.0,-8.0,-7.0,-9.0,-12.0,1
40.0,35.0,43.0,47.0,46.0,53.0,27.0,37.0,38.0,71.0,48.0,47.0,45.0,14.0,5.0,-135.0,1
32.0,-6.0,-2.0,8.0,18.0,34.0,10.0,12.0,-124.0,-580.0,-16.0,5.0,24.0,59.0,27.0,35.0,1
16.0,40.0,15.0,15.0,8.0,17.0,13.0,17.0,-802.0,-1984.0,7.0,17.0,-8.0,-111.0,-199.0,-810.0,1
1.0,11.0,24.0,29.0,32.0,30.0,35.0,65.0,16.0,15.0,19.0,20.0,33.0,64.0,42.0,106.0,1
-6.0,-5.0,-2.0,-3.0,-2.0,-6.0,-10.0,-5.0,-7.0,-18.0,-3.0,-4.0,-4.0,-6.0,-7.0,-12.0,1
3.0,3.0,-3.0,-4.0,-2.0,0.0,-4.0,-2.0,9.0,19.0,2.0,-2.0,2.0,8.0,8.0,-2.0,1
-2.0,-6.0,-3.0,-4.0,-8.0,-26.0,-8.0,-1.0,116.0,264.0,0.0,-9.0,-8.0,5.0,31.0,162.0,1
-4.0,-1.0,-3.0,-7.0,-4.0,5.0,-2.0,-3.0,-2.0,-135.0,-12.0,-7.0,-2.0,3.0,4.0,-10.0,1
-1.0,1.0,-1.0,3.0,2.0,-6.0,-4.0,1.0,-18.0,-248.0,-4.0,-1.0,0.0,1.0,-2.0,-7.0,1
-4.0,-1.0,-6.0,-8.0,-8.0,-14.0,-20.0,-8.0,-5.0,-16.0,-4.0,-3.0,-4.0,-5.0,-6.0,-8.0,1
14.0,10.0,3.0,3.0,3.0,2.0,5.0,1.0,16.0,25.0,5.0,4.0,5.0,3.0,2.0,1.0,1
8.0,14.0,12.0,14.0,12.0,11.0,6.0,7.0,-4.0,-92.0,17.0,19.0,4.0,-78.0,-201.0,-835.0,1
1.0,3.0,2.0,2.0,4.0,2.0,-1.0,4.0,3.0,-9.0,7.0,3.0,-4.0,-21.0,-45.0,-179.0,1
10.0,5.0,-3.0,3.0,3.0,-9.0,-11.0,-8.0,10.0,19.0,-1.0,0.0,-3.0,-5.0,0.0,21.0,1
16.0,12.0,10.0,9.0,8.0,6.0,5.0,13.0,14.0,-35.0,13.0,10.0,8.0,-5.0,-11.0,-85.0,1
2.0,3.0,-1.0,0.0,3.0,2.0,2.0,-1.0,-5.0,-59.0,0.0,-4.0,5.0,15.0,8.0,21.0,1
8.0,5.0,1.0,0.0,1.0,5.0,3.0,-9.0,7.0,-4.0,-1.0,-6.0,-7.0,2.0,-7.0,-30.0,1
-12.0,-8.0,-8.0,-9.0,-9.0,-8.0,-8.0,-14.0,-6.0,0.0,-7.0,-12.0,-16.0,-12.0,-13.0,-19.0,1
-25.0,-31.0,-28.0,-29.0,-25.0,-30.0,-13.0,-20.0,-18.0,62.0,-24.0,-27.0,-20.0,-17.0,11.0,52.0,1
-27.0,-48.0,-42.0,-46.0,-50.0,-43.0,-36.0,-34.0,114.0,721.0,-27.0,-40.0,-45.0,-39.0,0.0,76.0,1
-114.0,-74.0,-70.0,-65.0,-63.0,-58.0,-39.0,-3.0,-135.0,-345.0,-80.0,-70.0,-49.0,-23.0,49.0,250.0,1
6.0,8.0,9.0,10.0,14.0,14.0,6.0,-1.0,11.0,25.0,11.0,8.0,10.0,8.0,4.0,18.0,1
10.0,7.0,6.0,8.0,13.0,10.0,13.0,14.0,7.0,17.0,6.0,7.0,12.0,15.0,12.0,6.0,1
