0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
-32.0,-27.0,-18.0,-17.0,-19.0,-82.0,-108.0,-122.0,-32.0,-32.0,-33.0,-35.0,-53.0,-64.0,-67.0,-44.0,3
10.0,8.0,8.0,7.0,7.0,9.0,12.0,8.0,9.0,5.0,6.0,6.0,8.0,9.0,14.0,16.0,3
2.0,4.0,10.0,16.0,10.0,-2.0,-18.0,-7.0,-16.0,-3.0,-2.0,-2.0,-8.0,-25.0,-52.0,-84.0,3
22.0,25.0,24.0,22.0,15.0,19.0,10.0,12.0,12.0,12.0,10.0,10.0,9.0,7.0,8.0,8.0,3
-19.0,-2.0,-5.0,-9.0,-15.0,2.0,-16.0,-20.0,-2.0,-5.0,-7.0,-3.0,6.0,-1.0,-4.0,-7.0,3
-2.0,-1.0,-2.0,-2.0,-9.0,-6.0,-16.0,-37.0,12.0,9.0,5.0,8.0,19.0,38.0,63.0,62.0,3
-23.0,-28.0,-26.0,-24.0,-26.0,-28.0,-31.0,-23.0,-22.0,-24.0,-26.0,-29.0,-31.0,-31.0,-31.0,-41.0,3
0.0,-6.0,-10.0,-3.0,-9.0,-19.0,-2.0,-15.0,-32.0,-22.0,-20.0,-24.0,-31.0,-41.0,-66.0,-46.0,3
5.0,6.0,7.0,10.0,-3.0,7.0,-2.0,2.0,-6.0,1.0,3.0,2.0,4.0,5.0,-12.0,-39.0,3
25.0,35.0,31.0,26.0,11.0,11.0,-19.0,-9.0,18.0,21.0,20.0,14.0,10.0,2.0,-4.0,-7.0,3
-12.0,-12.0,-12.0,-12.0,-12.0,-9.0,-6.0,-7.0,-10.0,-11.0,-12.0,-9.0,-10.0,-11.0,-9.0,-9.0,3
-45.0,-49.0,-47.0,-44.0,-51.0,-43.0,-39.0,-40.0,-46.0,-43.0,-47.0,-51.0,-67.0,-99.0,-143.0,-108.0,3
53.0,51.0,45.0,40.0,42.0,74.0,137.0,89.0,42.0,24.0,42.0,42.0,42.0,59.0,86.0,85.0,3
-27.0,-22.0,-19.0,-15.0,-18.0,11.0,33.0,-23.0,-19.0,-16.0,-9.0,-2.0,11.0,27.0,23.0,30.0,3
-61.0,-63.0,-62.0,-58.0,-66.0,-46.0,-70.0,-74.0,-89.0,-89.0,-93.0,-97.0,-105.0,-103.0,-108.0,-95.0,3
27.0,32.0,27.0,24.0,24.0,43.0,44.0,45.0,26.0,27.0,27.0,27.0,24.0,25.0,26.0,25.0,3
36.0,37.0,40.0,38.0,37.0,21.0,37.0,42.0,25.0,30.0,31.0,31.0,27.0,17.0,1.0,-14.0,3
4.0,4.0,7.0,10.0,8.0,14.0,7.0,8.0,9.0,12.0,10.0,10.0,12.0,11.0,11.0,11.0,3
-23.0,-18.0,-19.0,-19.0,-36.0,-19.0,-41.0,-46.0,-32.0,-34.0,-36.0,-37.0,-36.0,-38.0,-44.0,-41.0,3
-70.0,-77.0,-73.0,-66.0,-85.0,-95.0,-88.0,-76.0,-86.0,-86.0,-86.0,-90.0,-101.0,-97.0,-94.0,-82.0,3
3.0,-20.0,-17.0,-32.0,3.0,-78.0,5.0,-4.0,-24.0,-27.0,-24.0,-24.0,-38.0,-23.0,-23.0,-14.0,3
-87.0,-82.0,-71.0,-49.0,-64.0,-85.0,-156.0,-235.0,-142.0,-118.0,-107.0,-98.0,-101.0,-96.0,-122.0,-182.0,3
-45.0,-50.0,-59.0,-49.0,-108.0,-7.0,-99.0,-100.0,-88.0,-76.0,-77.0,-91.0,-106.0,-106.0,-111.0,-94.0,3
-10.0,-6.0,-9.0,-12.0,-21.0,-24.0,-24.0,-12.0,-3.0,-12.0,-13.0,-13.0,-12.0,-6.0,12.0,37.0,3
-25.0,-25.0,-21.0,-22.0,-16.0,-6.0,-23.0,-34.0,-20.0,-17.0,-15.0,-12.0,-11.0,-10.0,-12.0,-22.0,3
-14.0,-16.0,-17.0,-19.0,-25.0,-19.0,0.0,-5.0,-11.0,-18.0,-20.0,-23.0,-26.0,-27.0,-23.0,-21.0,3
-10.0,-17.0,-16.0,-17.0,-12.0,-6.0,-10.0,-17.0,-5.0,-6.0,-9.0,-13.0,-18.0,-29.0,-36.0,-5.0,3
11.0,13.0,12.0,15.0,13.0,19.0,10.0,12.0,14.0,14.0,13.0,11.0,15.0,16.0,14.0,13.0,3
23.0,22.0,24.0,20.0,7.0,6.0,-17.0,-9.0,15.0,16.0,17.0,17.0,18.0,24.0,19.0,7.0,3
21.0,31.0,27.0,29.0,30.0,30.0,20.0,25.0,18.0,23.0,23.0,26.0,28.0,34.0,44.0,37.0,3
-7.0,-7.0,0.0,5.0,14.0,20.0,-6.0,-3.0,-10.0,-4.0,-4.0,-3.0,-6.0,-19.0,-35.0,-25.0,3
-10.0,-33.0,-30.0,-33.0,57.0,-245.0,27.0,3.0,-58.0,-48.0,-55.0,-75.0,-114.0,-150.0,-168.0,-90.0,3
-7.0,-8.0,-4.0,-3.0,-4.0,-1.0,-12.0,-26.0,-2.0,-7.0,-5.0,-5.0,0.0,4.0,15.0,35.0,3
54.0,59.0,58.0,59.0,78.0,46.0,35.0,61.0,76.0,97.0,96.0,94.0,106.0,93.0,86.0,48.0,3
10.0,26.0,24.0,17.0,11.0,24.0,3.0,7.0,23.0,18.0,16.0,18.0,32.0,24.0,24.0,20.0,3
18.0,23.0,17.0,11.0,10.0,14.0,1.0,7.0,17.0,16.0,14.0,13.0,12.0,12.0,9.0,8.0,3
-38.0,-50.0,-54.0,-61.0,-54.0,-79.0,-79.0,-90.0,-73.0,-69.0,-75.0,-87.0,-98.0,-85.0,-58.0,-44.0,3
21.0,37.0,37.0,34.0,32.0,22.0,18.0,10.0,7.0,18.0,18.0,17.0,11.0,-3.0,-22.0,-40.0,3
-53.0,-64.0,-70.0,-73.0,-66.0,-71.0,-54.0,-63.0,-67.0,-60.0,-55.0,-62.0,-88.0,-75.0,-77.0,-59.0,3
45.0,48.0,44.0,37.0,32.0,31.0,28.0,10.0,39.0,36.0,33.0,27.0,15.0,6.0,6.0,45.0,3
13.0,17.0,18.0,16.0,19.0,11.0,-6.0,-4.0,10.0,13.0,15.0,17.0,19.0,25.0,28.0,14.0,3
-3.0,-3.0,-1.0,-1.0,4.0,0.0,-16.0,-15.0,3.0,2.0,4.0,10.0,21.0,33.0,44.0,31.0,3
26.0,28.0,24.0,23.0,29.0,31.0,26.0,28.0,28.0,30.0,32.0,33.0,34.0,36.0,37.0,43.0,3
25.0,29.0,28.0,23.0,20.0,6.0,-7.0,-12.0,18.0,25.0,28.0,29.0,25.0,15.0,-4.0,-3.0,3
2.0,10.0,8.0,3.0,-11.0,-21.0,-33.0,-23.0,-1.0,-8.0,-12.0,-17.0,-26.0,-31.0,-22.0,20.0,3
-8.0,-7.0,-8.0,-12.0,-6.0,11.0,-4.0,-4.0,-4.0,-1.0,1.0,3.0,4.0,12.0,28.0,23.0,3
29.0,17.0,7.0,2.0,-18.0,86.0,51.0,85.0,34.0,23.0,21.0,19.0,18.0,31.0,41.0,79.0,3
