0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
31.0,-80.0,-3.0,20.0,25.0,41.0,55.0,32.0,-109.0,-138.0,-39.0,5.0,15.0,29.0,-209.0,-97.0,3
-22.0,-24.0,-25.0,-27.0,-42.0,-18.0,-20.0,-18.0,-20.0,-16.0,-22.0,-14.0,-22.0,-20.0,7.0,-5.0,3
10.0,-148.0,-11.0,-16.0,-35.0,2.0,-5.0,-17.0,-42.0,-72.0,-23.0,-35.0,-83.0,-24.0,-138.0,-58.0,3
-6.0,-10.0,-8.0,-6.0,-8.0,-7.0,-5.0,-6.0,-11.0,-17.0,-7.0,-2.0,-6.0,-6.0,-26.0,-20.0,3
-2.0,0.0,-3.0,-3.0,-3.0,9.0,7.0,3.0,3.0,2.0,-1.0,-3.0,-1.0,21.0,-9.0,-4.0,3
-11.0,-10.0,-11.0,-13.0,-23.0,10.0,7.0,-7.0,-13.0,-17.0,-12.0,-19.0,-26.0,-57.0,-35.0,-19.0,3
5.0,-60.0,-12.0,-4.0,7.0,-19.0,-5.0,-15.0,-80.0,-94.0,-34.0,-13.0,-3.0,21.0,-163.0,-100.0,3
23.0,-68.0,-10.0,38.0,6.0,-9.0,-18.0,-3.0,-64.0,-108.0,-43.0,-21.0,-13.0,-7.0,-97.0,-4.0,3
-19.0,-41.0,-26.0,-28.0,-30.0,-28.0,-29.0,-22.0,-43.0,-77.0,-26.0,-23.0,-37.0,-17.0,-70.0,-54.0,3
-6.0,-17.0,-11.0,-8.0,-14.0,-30.0,-22.0,-12.0,-25.0,-40.0,-17.0,-11.0,-6.0,-12.0,-65.0,-43.0,3
-1.0,0.0,-2.0,0.0,-4.0,-8.0,-12.0,-8.0,-2.0,-1.0,-2.0,-4.0,-16.0,-18.0,-11.0,-12.0,3
-23.0,-23.0,13.0,3.0,29.0,-36.0,-24.0,-12.0,180.0,232.0,68.0,16.0,70.0,144.0,697.0,313.0,3
21.0,24.0,27.0,33.0,42.0,54.0,43.0,23.0,12.0,17.0,21.0,24.0,9.0,-22.0,-22.0,-6.0,3
55.0,-124.0,12.0,41.0,12.0,-6.0,10.0,8.0,-115.0,-163.0,-39.0,10.0,4.0,-10.0,-334.0,-150.0,3
80.0,-133.0,40.0,74.0,11.0,30.0,29.0,26.0,-27.0,-139.0,-23.0,23.0,13.0,6.0,-290.0,-136.0,3
23.0,-9.0,17.0,28.0,31.0,10.0,1.0,15.0,-61.0,-33.0,-21.0,1.0,12.0,26.0,69.0,50.0,3
15.0,3.0,20.0,19.0,45.0,12.0,1.0,14.0,-61.0,1.0,-18.0,-3.0,7.0,19.0,116.0,86.0,3
4.0,4.0,2.0,0.0,-2.0,1.0,8.0,5.0,7.0,8.0,5.0,6.0,7.0,-2.0,10.0,11.0,3
-16.0,-17.0,-19.0,-25.0,-25.0,-44.0,-1.0,-9.0,-11.0,-14.0,-19.0,-30.0,-44.0,-7.0,1.0,-9.0,3
-22.0,-22.0,-22.0,-24.0,-17.0,12.0,-24.0,-20.0,-16.0,-19.0,-14.0,-14.0,-7.0,21.0,2.0,-12.0,3
17.0,17.0,14.0,17.0,22.0,29.0,27.0,18.0,11.0,17.0,13.0,16.0,15.0,14.0,25.0,19.0,3
14.0,2.0,4.0,7.0,7.0,21.0,27.0,20.0,-10.0,-26.0,-4.0,-2.0,-2.0,-8.0,-56.0,-27.0,3
9.0,12.0,14.0,9.0,4.0,-28.0,-39.0,-6.0,6.0,10.0,9.0,7.0,6.0,27.0,13.0,15.0,3
11.0,14.0,14.0,16.0,32.0,1.0,-29.0,4.0,19.0,14.0,18.0,11.0,15.0,52.0,9.0,9.0,3
20.0,20.0,20.0,19.0,23.0,0.0,10.0,16.0,10.0,25.0,18.0,18.0,21.0,11.0,4.0,1.0,3
6.0,5.0,3.0,8.0,3.0,-7.0,12.0,9.0,5.0,4.0,5.0,10.0,10.0,-31.0,-25.0,-4.0,3
-16.0,-16.0,-15.0,-18.0,-18.0,-27.0,-27.0,-20.0,-15.0,-12.0,-18.0,-17.0,-21.0,-19.0,-30.0,-21.0,3
-8.0,-7.0,-10.0,-10.0,-7.0,2.0,2.0,-13.0,-5.0,-6.0,-8.0,-6.0,-6.0,-16.0,-16.0,-9.0,3
-40.0,-45.0,-43.0,-38.0,-37.0,-48.0,-58.0,-50.0,-43.0,-48.0,-39.0,-29.0,-21.0,-20.0,-57.0,-52.0,3
0.0,-58.0,-21.0,-12.0,-14.0,70.0,17.0,-4.0,-82.0,-111.0,-34.0,-15.0,-19.0,-7.0,-147.0,-81.0,3
-7.0,-6.0,-9.0,-9.0,5.0,-5.0,-8.0,-6.0,-2.0,-5.0,-5.0,-9.0,0.0,3.0,11.0,-1.0,3
12.0,13.0,13.0,15.0,9.0,-1.0,-3.0,6.0,15.0,12.0,14.0,19.0,26.0,57.0,12.0,15.0,3
41.0,-96.0,13.0,31.0,22.0,113.0,54.0,27.0,-83.0,-105.0,-31.0,26.0,25.0,-25.0,-262.0,-110.0,3
0.0,3.0,-3.0,2.0,8.0,3.0,-16.0,-5.0,5.0,-9.0,3.0,-2.0,1.0,2.0,-31.0,5.0,3
42.0,-139.0,-4.0,26.0,6.0,-1.0,13.0,-1.0,-125.0,-176.0,-55.0,6.0,4.0,1.0,-305.0,-137.0,3
-12.0,-40.0,-22.0,-22.0,-21.0,-7.0,-13.0,-12.0,-48.0,-91.0,-23.0,-15.0,-16.0,-15.0,-61.0,-58.0,3
7.0,9.0,7.0,12.0,9.0,1.0,-1.0,4.0,11.0,12.0,10.0,9.0,15.0,12.0,20.0,16.0,3
25.0,18.0,21.0,22.0,19.0,18.0,27.0,22.0,-10.0,-14.0,15.0,22.0,19.0,15.0,-43.0,-32.0,3
0.0,6.0,5.0,-4.0,23.0,-2.0,-6.0,6.0,-78.0,-18.0,-22.0,-11.0,1.0,15.0,64.0,61.0,3
1.0,0.0,0.0,-6.0,-17.0,-12.0,0.0,-1.0,2.0,2.0,-1.0,-8.0,-21.0,-53.0,2.0,0.0,3
-6.0,7.0,-1.0,-8.0,-20.0,16.0,19.0,0.0,-4.0,-6.0,-8.0,-17.0,-36.0,-66.0,-34.0,-15.0,3
27.0,-17.0,5.0,26.0,5.0,8.0,35.0,17.0,-58.0,-99.0,-35.0,20.0,4.0,-23.0,-370.0,-216.0,3
6.0,-5.0,4.0,5.0,4.0,5.0,8.0,9.0,-14.0,-37.0,2.0,2.0,1.0,5.0,-47.0,-21.0,3
-10.0,-10.0,-9.0,-7.0,-6.0,-17.0,-10.0,-8.0,-8.0,-12.0,-8.0,-4.0,-3.0,-7.0,-11.0,-9.0,3
-24.0,-102.0,-10.0,-4.0,31.0,9.0,-3.0,-22.0,57.0,34.0,12.0,-2.0,12.0,7.0,359.0,172.0,3
11.0,-47.0,-3.0,7.0,14.0,4.0,-13.0,-12.0,-64.0,-78.0,-31.0,-19.0,-36.0,-31.0,-184.0,-114.0,3
12.0,12.0,12.0,16.0,4.0,-4.0,8.0,17.0,1.0,2.0,12.0,12.0,15.0,18.0,-4.0,6.0,3
-3.0,-8.0,-6.0,-1.0,14.0,13.0,6.0,0.0,-9.0,-13.0,-5.0,-1.0,-1.0,-6.0,-34.0,-16.0,3
4.0,-8.0,-5.0,5.0,-7.0,-5.0,6.0,4.0,-42.0,-42.0,-22.0,-2.0,1.0,-12.0,-90.0,-56.0,3
-15.0,-12.0,-15.0,-20.0,-25.0,-11.0,-40.0,-25.0,-11.0,-11.0,-13.0,-18.0,-19.0,-6.0,-2.0,-11.0,3
-13.0,-8.0,-10.0,-9.0,-23.0,-14.0,-26.0,-18.0,-8.0,-7.0,-8.0,-8.0,-8.0,-3.0,13.0,-4.0,3
76.0,-132.0,24.0,71.0,26.0,32.0,42.0,27.0,-18.0,-95.0,-16.0,38.0,10.0,-24.0,-421.0,-204.0,3
