0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
-32.0,-27.0,-18.0,-17.0,-19.0,-82.0,-108.0,-122.0,-32.0,-32.0,-33.0,-35.0,-53.0,-64.0,-67.0,-44.0,-46.0,-74.0,-86.0,-77.0,-72.0,-62.0,-54.0,-55.0,3
10.0,8.0,8.0,7.0,7.0,9.0,12.0,8.0,9.0,5.0,6.0,6.0,8.0,9.0,14.0,16.0,4.0,5.0,5.0,6.0,7.0,7.0,11.0,10.0,3
2.0,4.0,10.0,16.0,10.0,-2.0,-18.0,-7.0,-16.0,-3.0,-2.0,-2.0,-8.0,-25.0,-52.0,-84.0,-22.0,-32.0,-32.0,-23.0,-22.0,-31.0,-47.0,-47.0,3
22.0,25.0,24.0,22.0,15.0,19.0,10.0,12.0,12.0,12.0,10.0,10.0,9.0,7.0,8.0,8.0,-93.0,-211.0,-186.0,-142.0,-99.0,-98.0,-102.0,-111.0,3
-19.0,-2.0,-5.0,-9.0,-15.0,2.0,-16.0,-20.0,-2.0,-5.0,-7.0,-3.0,6.0,-1.0,-4.0,-7.0,21.0,57.0,69.0,63.0,51.0,50.0,48.0,51.0,3
-2.0,-1.0,-2.0,-2.0,-9.0,-6.0,-16.0,-37.0,12.0,9.0,5.0,8.0,19.0,38.0,63.0,62.0,17.0,3.0,-3.0,0.0,8.0,31.0,64.0,62.0,3
-23.0,-28.0,-26.0,-24.0,-26.0,-28.0,-31.0,-23.0,-22.0,-24.0,-26.0,-29.0,-31.0,-31.0,-31.0,-41.0,-27.0,-24.0,-22.0,-26.0,-33.0,-37.0,-35.0,-30.0,3
0.0,-6.0,-10.0,-3.0,-9.0,-19.0,-2.0,-15.0,-32.0,-22.0,-20.0,-24.0,-31.0,-41.0,-66.0,-46.0,-76.0,-143.0,-157.0,-127.0,-103.0,-99.0,-79.0,-92.0,3
5.0,6.0,7.0,10.0,-3.0,7.0,-2.0,2.0,-6.0,1.0,3.0,2.0,4.0,5.0,-12.0,-39.0,-5.0,1.0,2.0,4.0,5.0,-8.0,-29.0,-21.0,3
25.0,35.0,31.0,26.0,11.0,11.0,-19.0,-9.0,18.0,21.0,20.0,14.0,10.0,2.0,-4.0,-7.0,23.0,31.0,32.0,29.0,26.0,20.0,11.0,17.0,3
-12.0,-12.0,-12.0,-12.0,-12.0,-9.0,-6.0,-7.0,-10.0,-11.0,-12.0,-9.0,-10.0,-11.0,-9.0,-9.0,-9.0,-7.0,-7.0,-5.0,-6.0,-7.0,-7.0,-7.0,3
