0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
8.0,9.0,9.0,11.0,8.0,10.0,11.0,4.0,28.0,9.0,10.0,14.0,15.0,12.0,9.0,-2.0,19.0,14.0,6.0,15.0,7.0,11.0,13.0,10.0,9
16.0,10.0,2.0,7.0,10.0,12.0,18.0,16.0,19.0,14.0,1.0,10.0,10.0,16.0,16.0,16.0,19.0,15.0,9.0,13.0,11.0,15.0,13.0,14.0,9
-23.0,-22.0,-24.0,-24.0,-24.0,-20.0,-28.0,-53.0,-8.0,-14.0,-17.0,-17.0,-16.0,-11.0,-12.0,-8.0,-4.0,-13.0,-19.0,-16.0,-15.0,-11.0,-5.0,-2.0,9
-20.0,-17.0,-15.0,-17.0,-16.0,-9.0,-17.0,-19.0,-22.0,-13.0,-12.0,-13.0,-10.0,-2.0,-2.0,-11.0,-5.0,-9.0,-12.0,-8.0,-7.0,-4.0,3.0,-2.0,9
35.0,29.0,24.0,20.0,19.0,16.0,11.0,-8.0,39.0,32.0,27.0,24.0,21.0,17.0,21.0,22.0,51.0,36.0,-66.0,81.0,-64.0,-14.0,29.0,32.0,9
5.0,0.0,-5.0,-6.0,-9.0,-16.0,-23.0,-43.0,4.0,5.0,0.0,-4.0,-7.0,-19.0,-23.0,-30.0,14.0,5.0,-2.0,-3.0,-5.0,-7.0,3.0,25.0,9
9.0,8.0,12.0,10.0,5.0,0.0,-1.0,1.0,0.0,9.0,12.0,7.0,2.0,1.0,0.0,1.0,14.0,11.0,2.0,10.0,6.0,7.0,6.0,1.0,9
4.0,3.0,3.0,5.0,6.0,4.0,4.0,6.0,-4.0,2.0,2.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-4.0,-1.0,0.0,9
-9.0,-6.0,-7.0,-7.0,-9.0,-9.0,-8.0,1.0,-9.0,-6.0,-4.0,-5.0,-8.0,-11.0,-10.0,-5.0,-9.0,-4.0,0.0,-2.0,-2.0,-6.0,-8.0,-12.0,9
45.0,35.0,33.0,32.0,25.0,16.0,27.0,40.0,24.0,33.0,32.0,36.0,30.0,15.0,25.0,43.0,28.0,27.0,28.0,41.0,38.0,32.0,28.0,19.0,9
-6.0,0.0,2.0,5.0,4.0,6.0,-11.0,0.0,-7.0,-1.0,2.0,1.0,3.0,8.0,8.0,-3.0,3.0,3.0,14.0,5.0,3.0,-10.0,0.0,13.0,9
0.0,0.0,-3.0,-4.0,-3.0,-2.0,0.0,-2.0,-7.0,0.0,-2.0,-2.0,-2.0,-6.0,-3.0,-3.0,-2.0,-1.0,-5.0,-4.0,-9.0,-18.0,-11.0,-8.0,9
