0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
-11.0,-16.0,-15.0,-17.0,-16.0,-24.0,-29.0,-6.0,-6.0,-13.0,-13.0,-14.0,-13.0,-5.0,1.0,13.0,-9.0,-9.0,-10.0,-10.0,-9.0,-14.0,-13.0,-16.0,3
3.0,2.0,2.0,6.0,14.0,20.0,55.0,80.0,3.0,3.0,5.0,11.0,29.0,13.0,-34.0,19.0,4.0,6.0,10.0,16.0,23.0,21.0,16.0,8.0,3
-38.0,-37.0,-35.0,-32.0,-40.0,-97.0,5.0,-90.0,-51.0,-47.0,-31.0,-26.0,-13.0,-81.0,-246.0,-621.0,23.0,-31.0,-26.0,-20.0,-14.0,-17.0,-37.0,-90.0,3
80.0,100.0,67.0,62.0,50.0,44.0,92.0,48.0,128.0,99.0,60.0,42.0,6.0,17.0,80.0,525.0,-288.0,65.0,43.0,29.0,19.0,94.0,262.0,645.0,3
11.0,10.0,9.0,5.0,-4.0,-60.0,0.0,37.0,8.0,11.0,8.0,9.0,16.0,-1.0,-7.0,4.0,6.0,8.0,9.0,12.0,21.0,15.0,5.0,8.0,3
2.0,-15.0,-12.0,-5.0,0.0,-15.0,4.0,-44.0,-17.0,-15.0,0.0,0.0,-3.0,-8.0,-130.0,-721.0,64.0,-2.0,3.0,8.0,23.0,36.0,3.0,-56.0,3
-8.0,-48.0,-19.0,7.0,6.0,2.0,-15.0,-188.0,-63.0,-18.0,0.0,-4.0,-32.0,-89.0,-349.0,-484.0,48.0,-14.0,-10.0,-13.0,-16.0,-18.0,-2.0,-121.0,3
-6.0,-10.0,0.0,3.0,11.0,37.0,25.0,-54.0,-10.0,-8.0,-2.0,-3.0,-30.0,-47.0,-90.0,-419.0,19.0,-3.0,-2.0,-7.0,-19.0,-19.0,-18.0,-43.0,3
-8.0,-4.0,-4.0,-5.0,-3.0,17.0,3.0,58.0,-9.0,-4.0,-5.0,-5.0,-6.0,-3.0,-22.0,125.0,-9.0,-7.0,-9.0,-9.0,-9.0,-3.0,16.0,5.0,3
-12.0,-14.0,-14.0,-11.0,-10.0,-12.0,-6.0,-1.0,-38.0,-14.0,-12.0,-10.0,-7.0,5.0,19.0,100.0,-33.0,-12.0,-12.0,-11.0,-14.0,5.0,9.0,20.0,3
15.0,-5.0,1.0,10.0,8.0,-25.0,-21.0,-89.0,-1.0,14.0,15.0,11.0,-37.0,-213.0,-743.0,-1915.0,-60.0,-5.0,5.0,2.0,-5.0,-20.0,-12.0,-30.0,3
-26.0,-55.0,-44.0,-17.0,12.0,6.0,116.0,198.0,-70.0,-61.0,-30.0,-25.0,-27.0,-103.0,-185.0,-636.0,35.0,-37.0,-32.0,-39.0,-47.0,-58.0,-95.0,-155.0,3
-2.0,-4.0,-4.0,-6.0,2.0,14.0,18.0,13.0,1.0,0.0,-4.0,-1.0,-2.0,23.0,25.0,15.0,3.0,0.0,1.0,4.0,12.0,23.0,27.0,11.0,3
-16.0,-18.0,-20.0,-23.0,-15.0,-23.0,-11.0,13.0,-12.0,-15.0,-20.0,-18.0,-7.0,-12.0,3.0,10.0,-9.0,-17.0,-18.0,-15.0,-8.0,-6.0,1.0,8.0,3
29.0,23.0,26.0,27.0,19.0,49.0,31.0,-40.0,25.0,27.0,29.0,34.0,48.0,38.0,-32.0,-144.0,29.0,23.0,25.0,27.0,27.0,-13.0,-64.0,-36.0,3
-13.0,-9.0,-9.0,-13.0,-24.0,-35.0,-83.0,-36.0,-12.0,-10.0,-10.0,-8.0,-4.0,-25.0,-30.0,-8.0,-8.0,-8.0,-8.0,-6.0,-3.0,-41.0,-44.0,-15.0,3
31.0,31.0,25.0,24.0,34.0,57.0,69.0,83.0,22.0,25.0,23.0,21.0,12.0,-21.0,-55.0,64.0,19.0,23.0,22.0,17.0,10.0,12.0,19.0,13.0,3
17.0,16.0,12.0,10.0,8.0,-24.0,-21.0,31.0,14.0,16.0,12.0,10.0,7.0,-16.0,-15.0,23.0,14.0,12.0,8.0,6.0,7.0,9.0,7.0,22.0,3
-21.0,-36.0,-29.0,-27.0,-30.0,-56.0,-53.0,-100.0,-27.0,-25.0,-15.0,-24.0,-60.0,-136.0,-348.0,-1487.0,298.0,-24.0,-20.0,-29.0,-39.0,-103.0,-197.0,-412.0,3
-5.0,-2.0,-2.0,-4.0,-17.0,-47.0,-22.0,-4.0,-11.0,-5.0,-5.0,-12.0,-34.0,-74.0,-171.0,-540.0,-14.0,-6.0,-7.0,-13.0,-19.0,-23.0,-23.0,-22.0,3
-25.0,4.0,-9.0,-28.0,7.0,199.0,116.0,48.0,-28.0,-28.0,-28.0,-26.0,-11.0,289.0,869.0,1918.0,-258.0,-14.0,-19.0,-21.0,-19.0,63.0,177.0,248.0,3
8.0,6.0,5.0,5.0,11.0,-17.0,-18.0,6.0,12.0,9.0,8.0,11.0,31.0,6.0,-35.0,27.0,13.0,7.0,8.0,17.0,38.0,87.0,75.0,39.0,3
11.0,-5.0,4.0,14.0,17.0,-16.0,-52.0,-224.0,-28.0,-7.0,8.0,6.0,-2.0,-33.0,-135.0,-755.0,43.0,-3.0,1.0,-2.0,-7.0,-17.0,-18.0,-77.0,3
27.0,25.0,23.0,21.0,21.0,57.0,67.0,58.0,28.0,24.0,21.0,20.0,21.0,36.0,34.0,55.0,21.0,17.0,15.0,15.0,16.0,19.0,24.0,31.0,3
-2.0,6.0,7.0,12.0,11.0,4.0,11.0,21.0,6.0,7.0,7.0,13.0,14.0,15.0,2.0,29.0,6.0,3.0,5.0,7.0,3.0,1.0,26.0,21.0,3
