0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2.0,0.0,0.0,2.0,10.0,3.0,-3.0,-1.0,-5.0,0.0,3.0,4.0,10.0,1.0,-2.0,1.0,3.0,0.0,1.0,17.0,10.0,12.0,7.0,4.0,7
28.0,14.0,7.0,4.0,5.0,0.0,-2.0,3.0,-109.0,19.0,17.0,15.0,5.0,-13.0,-27.0,-21.0,-6.0,0.0,-7.0,28.0,11.0,7.0,4.0,-2.0,7
8.0,1.0,0.0,4.0,6.0,8.0,4.0,5.0,-11.0,4.0,5.0,7.0,4.0,2.0,-3.0,-1.0,3.0,3.0,3.0,8.0,6.0,6.0,5.0,4.0,7
-9.0,-19.0,-22.0,-12.0,-12.0,-14.0,-7.0,-14.0,-97.0,-9.0,-16.0,-16.0,-28.0,-29.0,-46.0,-45.0,-18.0,-5.0,-22.0,-5.0,-7.0,-9.0,-19.0,-7.0,7
-47.0,-42.0,-23.0,-5.0,7.0,11.0,1.0,-3.0,223.0,-46.0,-17.0,-11.0,6.0,49.0,78.0,87.0,-14.0,-20.0,-16.0,-33.0,-2.0,10.0,15.0,1.0,7
0.0,-2.0,2.0,-1.0,-1.0,18.0,26.0,17.0,-1.0,-1.0,-2.0,-3.0,0.0,-7.0,5.0,0.0,-15.0,-20.0,-12.0,-22.0,-19.0,-24.0,-24.0,-18.0,7
61.0,43.0,13.0,28.0,28.0,20.0,27.0,27.0,-48.0,61.0,37.0,54.0,7.0,13.0,-11.0,-1.0,-12.0,-33.0,-54.0,23.0,5.0,7.0,11.0,-2.0,7
8.0,3.0,-1.0,-14.0,-15.0,-2.0,-16.0,-20.0,-93.0,7.0,-1.0,-7.0,-17.0,-25.0,-43.0,-33.0,-7.0,-14.0,-6.0,-11.0,1.0,8.0,7.0,-5.0,7
18.0,19.0,14.0,7.0,12.0,-16.0,7.0,6.0,-8.0,17.0,10.0,10.0,20.0,24.0,24.0,22.0,11.0,8.0,9.0,-1.0,13.0,15.0,35.0,17.0,7
-19.0,-24.0,-21.0,-6.0,0.0,-12.0,-14.0,-11.0,46.0,-21.0,-20.0,-14.0,0.0,6.0,18.0,15.0,5.0,8.0,-2.0,-1.0,13.0,18.0,28.0,13.0,7
-6.0,-13.0,-10.0,-11.0,-11.0,-5.0,-9.0,-10.0,-49.0,-13.0,-16.0,-17.0,-21.0,-33.0,-41.0,-30.0,-23.0,-22.0,-21.0,-19.0,-26.0,-26.0,-21.0,-24.0,7
10.0,5.0,0.0,5.0,3.0,2.0,-12.0,-9.0,-18.0,5.0,2.0,28.0,25.0,12.0,13.0,19.0,-7.0,-4.0,-93.0,51.0,19.0,37.0,80.0,17.0,7
-16.0,-14.0,-11.0,-11.0,-8.0,-9.0,-8.0,-8.0,21.0,-15.0,-13.0,-11.0,-2.0,-1.0,5.0,5.0,-8.0,-9.0,-2.0,0.0,0.0,-1.0,-5.0,-4.0,7
8.0,9.0,9.0,16.0,20.0,20.0,19.0,17.0,19.0,11.0,11.0,13.0,14.0,14.0,7.0,11.0,5.0,7.0,3.0,1.0,-4.0,-14.0,-7.0,3.0,7
-25.0,-15.0,2.0,15.0,12.0,20.0,24.0,27.0,143.0,-15.0,5.0,7.0,44.0,40.0,66.0,51.0,27.0,44.0,56.0,-17.0,16.0,22.0,17.0,24.0,7
11.0,4.0,1.0,-3.0,0.0,2.0,5.0,7.0,9.0,6.0,5.0,3.0,-6.0,-3.0,5.0,9.0,7.0,4.0,0.0,4.0,7.0,10.0,27.0,14.0,7
10.0,9.0,15.0,14.0,15.0,39.0,26.0,18.0,31.0,12.0,10.0,8.0,8.0,13.0,25.0,19.0,-2.0,-3.0,4.0,-9.0,-3.0,-6.0,-17.0,-6.0,7
-9.0,-7.0,-12.0,-15.0,-18.0,-25.0,-14.0,-14.0,-14.0,-6.0,-11.0,-10.0,-9.0,0.0,-6.0,-5.0,1.0,3.0,0.0,3.0,0.0,3.0,5.0,3.0,7
19.0,6.0,3.0,-23.0,-17.0,-23.0,-23.0,-19.0,-172.0,-4.0,-5.0,-2.0,-13.0,-40.0,-64.0,-57.0,-8.0,17.0,-12.0,35.0,8.0,6.0,-6.0,-10.0,7
-2.0,-3.0,-10.0,-14.0,-17.0,14.0,-7.0,5.0,41.0,-1.0,-7.0,-16.0,-21.0,48.0,81.0,67.0,3.0,-1.0,-5.0,-18.0,-30.0,-24.0,54.0,19.0,7
-9.0,-8.0,-9.0,-7.0,-7.0,-3.0,-11.0,-9.0,2.0,-9.0,-1.0,-2.0,4.0,-7.0,-11.0,-11.0,-2.0,3.0,1.0,0.0,1.0,7.0,5.0,-2.0,7
23.0,25.0,19.0,12.0,12.0,10.0,25.0,22.0,19.0,21.0,13.0,10.0,2.0,1.0,13.0,17.0,8.0,4.0,2.0,-1.0,-8.0,-9.0,6.0,8.0,7
-5.0,-18.0,-21.0,-10.0,-3.0,-10.0,-12.0,-15.0,-37.0,-16.0,-3.0,-10.0,-12.0,-12.0,-13.0,-6.0,-6.0,2.0,0.0,10.0,3.0,4.0,-1.0,0.0,7
23.0,19.0,14.0,18.0,21.0,16.0,15.0,8.0,-53.0,14.0,17.0,20.0,24.0,1.0,-15.0,-15.0,-1.0,-12.0,4.0,11.0,17.0,25.0,11.0,0.0,7
15.0,8.0,10.0,10.0,6.0,10.0,19.0,19.0,-12.0,14.0,17.0,14.0,3.0,-4.0,0.0,0.0,4.0,8.0,6.0,9.0,8.0,7.0,9.0,4.0,7
-45.0,-29.0,-8.0,4.0,3.0,13.0,12.0,20.0,210.0,-28.0,-5.0,-4.0,37.0,42.0,79.0,67.0,23.0,35.0,45.0,-20.0,5.0,14.0,17.0,21.0,7
-7.0,-8.0,-12.0,-22.0,-32.0,-61.0,-11.0,-8.0,-94.0,-27.0,-24.0,-28.0,-46.0,-69.0,-37.0,-39.0,-21.0,-18.0,-20.0,-19.0,-33.0,-56.0,-82.0,-31.0,7
-5.0,-6.0,-10.0,-10.0,-24.0,-20.0,-10.0,-8.0,-49.0,-6.0,-9.0,-9.0,-6.0,5.0,-9.0,-9.0,-10.0,-16.0,-9.0,-16.0,-12.0,-8.0,3.0,-7.0,7
11.0,6.0,1.0,-10.0,-8.0,2.0,-8.0,-13.0,-52.0,-2.0,-10.0,-4.0,-3.0,2.0,-5.0,-5.0,1.0,-2.0,-28.0,29.0,13.0,18.0,18.0,6.0,7
-13.0,-15.0,-3.0,-6.0,-10.0,-7.0,0.0,-3.0,-5.0,-25.0,-19.0,-15.0,-14.0,-14.0,-5.0,-7.0,-13.0,-10.0,-6.0,-17.0,-20.0,-31.0,-55.0,-20.0,7
21.0,22.0,24.0,22.0,25.0,26.0,22.0,19.0,-2.0,14.0,14.0,17.0,19.0,7.0,2.0,2.0,2.0,5.0,4.0,5.0,4.0,-4.0,-11.0,-7.0,7
7.0,6.0,4.0,-4.0,-4.0,-14.0,2.0,5.0,-18.0,8.0,8.0,7.0,6.0,1.0,5.0,7.0,19.0,25.0,17.0,21.0,14.0,11.0,23.0,19.0,7
15.0,14.0,13.0,14.0,20.0,27.0,1.0,6.0,15.0,14.0,9.0,8.0,8.0,4.0,7.0,16.0,16.0,16.0,17.0,6.0,17.0,25.0,35.0,20.0,7
25.0,17.0,10.0,2.0,1.0,0.0,-9.0,-7.0,-87.0,11.0,7.0,5.0,-12.0,-18.0,-25.0,-19.0,-13.0,-17.0,-20.0,0.0,3.0,-1.0,-4.0,-11.0,7
-18.0,-15.0,-22.0,-20.0,-14.0,0.0,-9.0,-13.0,-28.0,-9.0,-7.0,-10.0,-20.0,-46.0,-50.0,-44.0,-30.0,-22.0,-22.0,-14.0,-28.0,-47.0,-95.0,-47.0,7
-8.0,-11.0,-13.0,-17.0,-19.0,-16.0,-14.0,-16.0,-33.0,-12.0,-19.0,-18.0,-24.0,-20.0,-23.0,-20.0,-16.0,-22.0,-25.0,-6.0,-22.0,-21.0,-17.0,-14.0,7
3.0,2.0,-2.0,-4.0,-9.0,-10.0,-1.0,3.0,-4.0,-1.0,-6.0,-8.0,-11.0,25.0,32.0,25.0,1.0,0.0,-4.0,-3.0,-9.0,-13.0,13.0,13.0,7
11.0,6.0,7.0,0.0,-3.0,-5.0,-1.0,0.0,-29.0,10.0,6.0,7.0,3.0,-2.0,-6.0,-4.0,1.0,-5.0,0.0,0.0,8.0,16.0,9.0,1.0,7
4.0,3.0,-1.0,-3.0,-1.0,-12.0,-10.0,-12.0,-33.0,3.0,-3.0,-2.0,-2.0,-21.0,-18.0,-15.0,-4.0,-14.0,-6.0,3.0,-7.0,-9.0,-4.0,0.0,7
-24.0,-23.0,-22.0,-20.0,-18.0,-11.0,-18.0,-19.0,1.0,-24.0,-18.0,-17.0,-13.0,-6.0,-3.0,-5.0,-11.0,-8.0,-11.0,-15.0,-12.0,-10.0,-6.0,-10.0,7
-5.0,-4.0,-4.0,-7.0,-6.0,0.0,3.0,0.0,14.0,-2.0,-6.0,-10.0,-12.0,-3.0,6.0,5.0,-9.0,-10.0,-9.0,-11.0,-14.0,-15.0,-23.0,-9.0,7
3.0,0.0,0.0,-7.0,-5.0,-7.0,-3.0,-7.0,-19.0,-4.0,-6.0,-3.0,-2.0,-8.0,-6.0,-5.0,1.0,9.0,3.0,7.0,3.0,2.0,0.0,2.0,7
-2.0,0.0,3.0,0.0,-1.0,7.0,0.0,-1.0,-4.0,-2.0,-2.0,-1.0,-6.0,-12.0,-8.0,-10.0,-9.0,-6.0,-6.0,-6.0,-15.0,-17.0,-23.0,-13.0,7
-23.0,-22.0,-21.0,-17.0,-16.0,-14.0,-20.0,-20.0,-3.0,-15.0,-12.0,-14.0,-20.0,-11.0,-11.0,-6.0,-6.0,-3.0,-7.0,-15.0,-7.0,-5.0,2.0,2.0,7
-8.0,-12.0,-22.0,-15.0,-5.0,-7.0,-17.0,-19.0,-60.0,-12.0,-19.0,-15.0,-19.0,-18.0,-35.0,-31.0,-7.0,4.0,-9.0,-6.0,-1.0,-7.0,-9.0,-11.0,7
-7.0,-8.0,-12.0,-14.0,-23.0,-19.0,-16.0,-11.0,-9.0,-5.0,-8.0,-10.0,-12.0,7.0,8.0,10.0,4.0,0.0,-2.0,-1.0,-2.0,6.0,40.0,16.0,7
3.0,4.0,6.0,7.0,6.0,6.0,2.0,4.0,41.0,9.0,10.0,11.0,14.0,13.0,14.0,17.0,12.0,14.0,14.0,10.0,21.0,31.0,31.0,15.0,7
3.0,2.0,-3.0,-6.0,1.0,8.0,29.0,21.0,40.0,15.0,7.0,4.0,-12.0,-12.0,18.0,19.0,-8.0,-12.0,-6.0,-15.0,-29.0,-58.0,-62.0,-15.0,7
13.0,14.0,12.0,8.0,3.0,-14.0,-6.0,-2.0,-28.0,9.0,6.0,4.0,0.0,-8.0,-11.0,-9.0,1.0,-1.0,8.0,-1.0,0.0,2.0,2.0,0.0,7
12.0,12.0,8.0,2.0,-4.0,4.0,14.0,10.0,-19.0,9.0,5.0,0.0,-10.0,-21.0,-14.0,-15.0,-6.0,-7.0,2.0,-13.0,-17.0,-30.0,-45.0,-15.0,7
8.0,3.0,1.0,-3.0,-4.0,1.0,0.0,0.0,-38.0,7.0,1.0,2.0,-10.0,-12.0,-14.0,-14.0,-7.0,-12.0,-12.0,0.0,-10.0,-12.0,-9.0,-6.0,7
19.0,19.0,21.0,18.0,11.0,-1.0,8.0,9.0,-2.0,15.0,21.0,21.0,15.0,0.0,2.0,2.0,7.0,8.0,11.0,15.0,10.0,1.0,-11.0,6.0,7
25.0,23.0,21.0,17.0,12.0,4.0,10.0,10.0,-7.0,19.0,15.0,19.0,17.0,10.0,1.0,9.0,14.0,8.0,10.0,19.0,17.0,35.0,53.0,23.0,7
-2.0,-5.0,-5.0,-2.0,-1.0,0.0,2.0,-4.0,-8.0,1.0,6.0,8.0,10.0,-4.0,-15.0,-17.0,-8.0,-7.0,-4.0,-1.0,-4.0,-19.0,-39.0,-17.0,7
-5.0,-5.0,-14.0,-23.0,-23.0,-34.0,-19.0,-16.0,-14.0,-1.0,-6.0,-10.0,-25.0,-14.0,-6.0,1.0,-7.0,-13.0,-13.0,0.0,-6.0,-6.0,9.0,-3.0,7
-3.0,-1.0,4.0,-4.0,-3.0,-12.0,-11.0,-4.0,-10.0,-1.0,-4.0,-6.0,-7.0,-4.0,-2.0,5.0,3.0,5.0,7.0,2.0,8.0,15.0,25.0,4.0,7
-8.0,-6.0,-6.0,-6.0,-8.0,-7.0,-5.0,-4.0,9.0,-5.0,-4.0,-4.0,0.0,0.0,3.0,4.0,-2.0,2.0,1.0,2.0,1.0,4.0,-2.0,1.0,7
23.0,19.0,22.0,23.0,21.0,25.0,40.0,29.0,-3.0,23.0,23.0,18.0,10.0,-10.0,-4.0,1.0,9.0,13.0,9.0,1.0,7.0,-4.0,-35.0,1.0,7
-2.0,4.0,8.0,2.0,2.0,3.0,6.0,3.0,32.0,0.0,4.0,3.0,9.0,8.0,15.0,17.0,6.0,4.0,6.0,6.0,4.0,2.0,4.0,5.0,7
1.0,-3.0,-3.0,0.0,-7.0,5.0,5.0,4.0,8.0,-2.0,-1.0,-1.0,3.0,17.0,22.0,15.0,-4.0,-5.0,-1.0,-18.0,-10.0,-9.0,2.0,-2.0,7
-17.0,-27.0,-25.0,-15.0,-12.0,-22.0,-19.0,-22.0,-19.0,-14.0,-10.0,-10.0,-6.0,-16.0,-17.0,-11.0,-11.0,-12.0,-16.0,-2.0,-2.0,-1.0,-1.0,-6.0,7
3.0,8.0,13.0,10.0,4.0,8.0,24.0,25.0,74.0,8.0,16.0,19.0,24.0,29.0,44.0,36.0,22.0,23.0,24.0,21.0,34.0,38.0,22.0,23.0,7
20.0,14.0,16.0,9.0,7.0,3.0,14.0,14.0,16.0,15.0,14.0,8.0,-4.0,3.0,12.0,19.0,10.0,12.0,4.0,0.0,1.0,2.0,16.0,17.0,7
7.0,10.0,10.0,6.0,4.0,14.0,13.0,10.0,12.0,9.0,4.0,4.0,1.0,6.0,16.0,15.0,5.0,4.0,3.0,5.0,-5.0,-11.0,-3.0,9.0,7
12.0,15.0,16.0,5.0,4.0,16.0,0.0,-2.0,14.0,6.0,4.0,-2.0,-8.0,-3.0,-3.0,1.0,3.0,7.0,-3.0,0.0,-1.0,-2.0,-1.0,-1.0,7
8.0,3.0,-1.0,7.0,8.0,9.0,8.0,7.0,-6.0,9.0,8.0,9.0,9.0,20.0,6.0,1.0,2.0,0.0,1.0,6.0,5.0,1.0,-1.0,2.0,7
-12.0,-11.0,-12.0,-15.0,-15.0,-12.0,-14.0,-12.0,-18.0,-12.0,-16.0,-16.0,-15.0,-18.0,-14.0,-11.0,-10.0,-10.0,-9.0,-11.0,-15.0,-12.0,-10.0,-11.0,7
-11.0,-7.0,-8.0,-1.0,-1.0,-3.0,-5.0,-11.0,-27.0,-7.0,-5.0,-5.0,-7.0,-16.0,-23.0,-20.0,-11.0,-9.0,-12.0,-9.0,-12.0,-19.0,-20.0,-15.0,7
-11.0,-12.0,-10.0,-15.0,-11.0,-16.0,-13.0,-13.0,-9.0,-1.0,-2.0,-3.0,-7.0,-3.0,-1.0,0.0,6.0,9.0,6.0,-1.0,7.0,7.0,6.0,11.0,7
25.0,25.0,23.0,19.0,23.0,29.0,21.0,14.0,-9.0,14.0,10.0,9.0,3.0,2.0,2.0,6.0,14.0,20.0,7.0,12.0,1.0,1.0,9.0,14.0,7
17.0,18.0,18.0,15.0,14.0,13.0,18.0,15.0,1.0,16.0,15.0,12.0,-14.0,-11.0,-3.0,3.0,-1.0,-4.0,-3.0,4.0,-5.0,-11.0,-22.0,-4.0,7
34.0,32.0,21.0,14.0,23.0,34.0,23.0,19.0,-66.0,26.0,14.0,17.0,0.0,8.0,-17.0,-12.0,14.0,19.0,7.0,29.0,21.0,13.0,12.0,12.0,7
-1.0,31.0,70.0,37.0,29.0,80.0,59.0,55.0,174.0,53.0,80.0,34.0,7.0,32.0,95.0,74.0,63.0,78.0,163.0,-47.0,5.0,-9.0,-4.0,52.0,7
29.0,11.0,3.0,-13.0,-9.0,-19.0,-15.0,-8.0,-203.0,9.0,8.0,7.0,-10.0,-45.0,-74.0,-64.0,-7.0,-1.0,-12.0,47.0,11.0,11.0,-1.0,-6.0,7
-17.0,-13.0,-8.0,7.0,6.0,8.0,17.0,16.0,74.0,-11.0,-6.0,-2.0,23.0,17.0,32.0,23.0,19.0,31.0,25.0,17.0,19.0,17.0,17.0,15.0,7
-5.0,-6.0,-4.0,-2.0,-4.0,-8.0,-16.0,-15.0,-5.0,-4.0,0.0,2.0,10.0,4.0,-2.0,0.0,8.0,10.0,9.0,10.0,22.0,29.0,23.0,9.0,7
-8.0,-7.0,-8.0,-3.0,-1.0,0.0,-3.0,-6.0,27.0,-3.0,-5.0,-6.0,-2.0,3.0,8.0,7.0,-3.0,-6.0,-1.0,5.0,5.0,6.0,4.0,1.0,7
