0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
-61.0,-59.0,-56.0,-61.0,-59.0,-58.0,-58.0,-61.0,-44.0,92.0,-54.0,-56.0,-61.0,-60.0,-50.0,-55.0,-52.0,-50.0,-52.0,-51.0,-52.0,-49.0,-49.0,-49.0,2
-39.0,-37.0,-35.0,-38.0,-36.0,-33.0,-35.0,-41.0,-15.0,187.0,-37.0,-37.0,-35.0,-34.0,-31.0,-25.0,-30.0,-32.0,-34.0,-33.0,-33.0,-31.0,-29.0,-29.0,2
-39.0,-41.0,-35.0,-40.0,-40.0,-43.0,-40.0,-42.0,-47.0,98.0,-37.0,-40.0,-46.0,-47.0,-39.0,-39.0,-33.0,-37.0,-32.0,-33.0,-37.0,-36.0,-35.0,-31.0,2
-11.0,-15.0,-11.0,-14.0,-14.0,-10.0,-9.0,-11.0,-13.0,-19.0,-12.0,-7.0,-13.0,-10.0,-7.0,-2.0,-11.0,-7.0,-8.0,-11.0,-12.0,-11.0,-11.0,-10.0,2
18.0,6.0,6.0,4.0,7.0,8.0,9.0,1.0,-6.0,-11.0,4.0,5.0,4.0,2.0,5.0,2.0,0.0,-3.0,3.0,-1.0,-3.0,-3.0,-6.0,-12.0,2
0.0,-2.0,-11.0,-13.0,-15.0,-40.0,-9.0,-14.0,31.0,109.0,-3.0,-11.0,-17.0,-14.0,13.0,-4.0,14.0,13.0,7.0,4.0,5.0,21.0,17.0,17.0,2
7.0,5.0,5.0,0.0,0.0,1.0,1.0,5.0,4.0,-23.0,6.0,5.0,3.0,3.0,4.0,7.0,5.0,7.0,5.0,3.0,3.0,4.0,6.0,3.0,2
-12.0,-15.0,-18.0,-18.0,-13.0,-13.0,-24.0,-16.0,-2.0,84.0,-16.0,-19.0,-12.0,11.0,14.0,32.0,-8.0,-11.0,-9.0,-10.0,-9.0,2.0,-1.0,-6.0,2
12.0,9.0,9.0,10.0,12.0,13.0,10.0,8.0,1.0,-29.0,12.0,10.0,10.0,7.0,5.0,-16.0,3.0,12.0,8.0,7.0,8.0,8.0,5.0,3.0,2
16.0,18.0,16.0,20.0,20.0,10.0,20.0,13.0,41.0,216.0,21.0,18.0,10.0,34.0,42.0,54.0,21.0,22.0,21.0,20.0,13.0,1.0,15.0,21.0,2
5.0,-2.0,-3.0,0.0,-2.0,-4.0,-7.0,-6.0,-16.0,-28.0,-5.0,-4.0,-2.0,-3.0,-5.0,1.0,-2.0,0.0,1.0,1.0,1.0,1.0,-1.0,0.0,2
-3.0,-3.0,-2.0,-1.0,-3.0,-3.0,-4.0,-3.0,-3.0,-4.0,-4.0,-2.0,-3.0,-4.0,-2.0,-8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,3.0,2
33.0,31.0,29.0,29.0,28.0,28.0,29.0,34.0,-76.0,-664.0,25.0,31.0,35.0,34.0,20.0,-28.0,22.0,27.0,27.0,29.0,29.0,30.0,28.0,29.0,2
-16.0,-11.0,-9.0,-6.0,-8.0,-10.0,-14.0,-15.0,-16.0,-46.0,-9.0,-10.0,-10.0,-10.0,-9.0,-12.0,-4.0,-5.0,-8.0,-7.0,-5.0,-3.0,-2.0,0.0,2
11.0,6.0,1.0,-4.0,-1.0,4.0,7.0,7.0,6.0,2.0,6.0,3.0,3.0,4.0,5.0,8.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,1.0,2
12.0,12.0,11.0,10.0,12.0,23.0,22.0,12.0,12.0,25.0,10.0,10.0,9.0,16.0,14.0,13.0,9.0,8.0,7.0,3.0,5.0,8.0,4.0,5.0,2
12.0,10.0,9.0,8.0,10.0,10.0,8.0,10.0,9.0,7.0,7.0,10.0,9.0,8.0,5.0,21.0,6.0,7.0,7.0,4.0,4.0,3.0,0.0,0.0,2
-22.0,-24.0,-28.0,-32.0,-26.0,-2.0,-29.0,-23.0,0.0,117.0,-24.0,-27.0,-27.0,-10.0,-12.0,20.0,-18.0,-20.0,-21.0,-22.0,-20.0,-21.0,-16.0,-15.0,2
-7.0,-8.0,-10.0,-12.0,-12.0,-8.0,-5.0,-4.0,-10.0,-8.0,-7.0,-7.0,-6.0,-4.0,-1.0,2.0,0.0,1.0,-2.0,0.0,1.0,0.0,1.0,4.0,2
-50.0,-53.0,-48.0,-50.0,-50.0,-49.0,-49.0,-51.0,-41.0,96.0,-45.0,-47.0,-57.0,-62.0,-50.0,-50.0,-43.0,-36.0,-39.0,-43.0,-48.0,-47.0,-47.0,-43.0,2
58.0,67.0,63.0,66.0,64.0,68.0,70.0,72.0,104.0,324.0,65.0,66.0,80.0,85.0,78.0,128.0,58.0,56.0,63.0,67.0,69.0,68.0,64.0,66.0,2
-52.0,-56.0,-62.0,-64.0,-63.0,-53.0,-54.0,-56.0,-32.0,-97.0,-61.0,-67.0,-60.0,-63.0,-76.0,-156.0,-45.0,-45.0,-48.0,-51.0,-58.0,-62.0,-51.0,-45.0,2
-2.0,-4.0,-5.0,-6.0,-5.0,-3.0,-3.0,-3.0,-2.0,-11.0,-4.0,-4.0,-1.0,2.0,3.0,12.0,0.0,-2.0,-1.0,0.0,1.0,3.0,3.0,4.0,2
-10.0,-9.0,-10.0,-14.0,-11.0,-6.0,-12.0,-8.0,-11.0,-33.0,-9.0,-14.0,-14.0,-3.0,-3.0,-16.0,-5.0,-6.0,-7.0,-13.0,-14.0,-9.0,-7.0,-3.0,2
-19.0,-18.0,-18.0,-16.0,-17.0,-26.0,-28.0,-17.0,-6.0,114.0,-17.0,-16.0,-13.0,-4.0,-5.0,39.0,-15.0,-15.0,-15.0,-13.0,-14.0,-7.0,-7.0,-12.0,2
36.0,35.0,35.0,32.0,35.0,36.0,39.0,34.0,31.0,16.0,35.0,34.0,29.0,28.0,31.0,19.0,25.0,29.0,27.0,21.0,21.0,23.0,21.0,16.0,2
7.0,2.0,-5.0,-6.0,-11.0,-25.0,-5.0,-8.0,55.0,252.0,0.0,-2.0,-12.0,2.0,10.0,41.0,-1.0,-4.0,-5.0,-6.0,-3.0,1.0,-13.0,-5.0,2
5.0,5.0,1.0,0.0,3.0,4.0,3.0,2.0,5.0,17.0,5.0,1.0,-1.0,-3.0,0.0,-13.0,7.0,7.0,2.0,-2.0,-3.0,1.0,2.0,1.0,2
14.0,12.0,12.0,10.0,11.0,24.0,21.0,12.0,11.0,13.0,12.0,12.0,11.0,13.0,17.0,15.0,7.0,8.0,7.0,7.0,7.0,3.0,3.0,4.0,2
2.0,4.0,2.0,5.0,4.0,2.0,2.0,1.0,0.0,-1.0,4.0,3.0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-2.0,-2.0,-1.0,-3.0,-4.0,2
11.0,11.0,9.0,9.0,12.0,12.0,11.0,9.0,12.0,5.0,9.0,9.0,11.0,12.0,15.0,18.0,9.0,11.0,4.0,2.0,4.0,6.0,10.0,6.0,2
-1.0,2.0,1.0,2.0,3.0,5.0,-2.0,-2.0,-12.0,-65.0,3.0,3.0,-2.0,-12.0,-16.0,-52.0,-1.0,0.0,0.0,-3.0,-7.0,6.0,15.0,-1.0,2
-10.0,-6.0,-5.0,-3.0,-5.0,-12.0,-16.0,-13.0,-18.0,-41.0,-6.0,-8.0,-9.0,-17.0,-17.0,-24.0,-10.0,-9.0,-8.0,-7.0,-9.0,-12.0,-12.0,-11.0,2
17.0,15.0,12.0,13.0,10.0,10.0,25.0,17.0,23.0,68.0,12.0,7.0,7.0,12.0,32.0,70.0,14.0,14.0,11.0,8.0,4.0,-11.0,-4.0,9.0,2
10.0,9.0,12.0,13.0,11.0,10.0,9.0,7.0,7.0,6.0,9.0,11.0,10.0,-1.0,4.0,8.0,3.0,4.0,3.0,1.0,2.0,2.0,0.0,-1.0,2
-7.0,-7.0,-7.0,-5.0,-8.0,-24.0,-12.0,-3.0,7.0,123.0,-9.0,-12.0,-8.0,-16.0,-12.0,24.0,-9.0,-8.0,-5.0,-1.0,1.0,-4.0,-7.0,-10.0,2
