0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
23.0,19.0,21.0,21.0,17.0,-1.0,-20.0,-33.0,44.0,28.0,25.0,18.0,9.0,-21.0,-76.0,-59.0,18.0,17.0,14.0,15.0,16.0,21.0,32.0,4.0,3
122.0,131.0,100.0,89.0,34.0,25.0,34.0,-6.0,422.0,223.0,168.0,110.0,0.0,-203.0,-779.0,-491.0,-47.0,-65.0,79.0,84.0,92.0,69.0,-47.0,-470.0,3
16.0,62.0,44.0,61.0,101.0,208.0,313.0,228.0,-11.0,50.0,53.0,72.0,94.0,126.0,131.0,89.0,94.0,89.0,56.0,50.0,57.0,59.0,51.0,34.0,3
23.0,21.0,20.0,21.0,21.0,14.0,13.0,14.0,28.0,25.0,21.0,21.0,19.0,18.0,34.0,41.0,27.0,24.0,15.0,14.0,13.0,12.0,10.0,23.0,3
28.0,63.0,40.0,42.0,31.0,9.0,142.0,151.0,95.0,54.0,42.0,39.0,29.0,-6.0,-140.0,-139.0,-57.0,-81.0,19.0,17.0,7.0,-7.0,-74.0,-140.0,3
45.0,62.0,59.0,67.0,66.0,69.0,114.0,75.0,89.0,62.0,58.0,59.0,50.0,4.0,-139.0,-101.0,11.0,11.0,35.0,38.0,38.0,29.0,-10.0,-46.0,3
-14.0,-9.0,-6.0,-5.0,-8.0,-27.0,-42.0,-31.0,76.0,22.0,10.0,0.0,-21.0,-69.0,-251.0,-195.0,4.0,3.0,-2.0,0.0,5.0,1.0,0.0,53.0,3
-75.0,-54.0,-52.0,-46.0,-40.0,-28.0,39.0,24.0,-23.0,-38.0,-37.0,-33.0,-37.0,-54.0,-111.0,-83.0,-35.0,-40.0,-31.0,-30.0,-22.0,-10.0,21.0,-15.0,3
-155.0,-67.0,-44.0,-18.0,69.0,192.0,362.0,362.0,4.0,0.0,0.0,9.0,29.0,37.0,-39.0,-52.0,-9.0,-9.0,-4.0,-3.0,-2.0,0.0,9.0,2.0,3
-13.0,-15.0,-7.0,0.0,3.0,-2.0,-15.0,-21.0,-32.0,-15.0,-7.0,3.0,0.0,-5.0,-3.0,-31.0,-16.0,-14.0,-7.0,-5.0,-7.0,-12.0,-3.0,7.0,3
10.0,4.0,0.0,-4.0,-4.0,-37.0,46.0,72.0,-6.0,3.0,0.0,0.0,2.0,18.0,37.0,43.0,-11.0,-9.0,-5.0,-6.0,-5.0,-7.0,38.0,-2.0,3
-49.0,12.0,-15.0,-4.0,9.0,32.0,248.0,157.0,-662.0,-164.0,-95.0,-1.0,83.0,460.0,1758.0,1689.0,-59.0,-76.0,-13.0,-24.0,-29.0,-50.0,-103.0,-117.0,3
-158.0,-56.0,-26.0,6.0,99.0,223.0,381.0,362.0,28.0,18.0,21.0,28.0,50.0,58.0,-35.0,-46.0,17.0,16.0,19.0,19.0,17.0,22.0,31.0,14.0,3
