0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
27.0,39.0,25.0,29.0,29.0,25.0,20.0,21.0,29.0,38.0,28.0,29.0,31.0,31.0,35.0,79.0,20.0,34.0,27.0,31.0,29.0,24.0,27.0,21.0,1
16.0,-37.0,-28.0,13.0,12.0,10.0,-4.0,-124.0,-18.0,-28.0,19.0,16.0,8.0,16.0,10.0,0.0,33.0,18.0,17.0,16.0,12.0,16.0,12.0,3.0,1
3.0,-30.0,4.0,4.0,3.0,8.0,3.0,13.0,0.0,-5.0,6.0,3.0,-2.0,9.0,11.0,20.0,7.0,3.0,4.0,2.0,-3.0,6.0,15.0,20.0,1
34.0,-43.0,-37.0,34.0,35.0,45.0,29.0,-33.0,48.0,-25.0,40.0,39.0,43.0,42.0,34.0,25.0,54.0,44.0,40.0,41.0,43.0,45.0,43.0,42.0,1
-19.0,-252.0,-23.0,-16.0,-17.0,-22.0,-24.0,-18.0,-20.0,-25.0,-21.0,-19.0,-19.0,-21.0,-20.0,-25.0,-19.0,-20.0,-18.0,-18.0,-18.0,-19.0,-20.0,-18.0,1
40.0,45.0,39.0,32.0,34.0,34.0,31.0,31.0,33.0,35.0,35.0,32.0,25.0,28.0,31.0,39.0,24.0,33.0,35.0,31.0,25.0,27.0,22.0,25.0,1
16.0,15.0,13.0,17.0,20.0,22.0,18.0,28.0,24.0,19.0,15.0,20.0,19.0,17.0,19.0,15.0,25.0,29.0,27.0,26.0,22.0,15.0,12.0,14.0,1
59.0,-10.0,1.0,51.0,49.0,40.0,41.0,-43.0,55.0,-18.0,57.0,57.0,56.0,47.0,48.0,33.0,65.0,60.0,59.0,60.0,59.0,59.0,59.0,58.0,1
-9.0,-56.0,-32.0,-23.0,-26.0,-28.0,-41.0,-119.0,-51.0,10.0,-25.0,-12.0,-12.0,-19.0,-45.0,-18.0,-12.0,7.0,2.0,-1.0,4.0,-4.0,-18.0,-14.0,1
12.0,-21.0,-5.0,8.0,11.0,5.0,2.0,-81.0,-13.0,31.0,15.0,16.0,13.0,6.0,-2.0,-37.0,2.0,12.0,15.0,15.0,16.0,12.0,14.0,9.0,1
-19.0,-17.0,-16.0,-20.0,-23.0,-13.0,-28.0,-35.0,-8.0,-19.0,-18.0,-17.0,-21.0,-20.0,-18.0,-10.0,-8.0,-19.0,-20.0,-14.0,-12.0,-16.0,-20.0,-22.0,1
9.0,84.0,0.0,-6.0,-10.0,0.0,1.0,6.0,27.0,10.0,6.0,0.0,-8.0,-10.0,-1.0,133.0,19.0,9.0,3.0,1.0,2.0,1.0,1.0,18.0,1
11.0,-2.0,-2.0,-5.0,-7.0,-10.0,-20.0,-24.0,2.0,7.0,15.0,0.0,-13.0,-15.0,-17.0,-33.0,-12.0,-3.0,-1.0,-13.0,-21.0,-25.0,-22.0,-25.0,1
35.0,-34.0,-22.0,25.0,28.0,17.0,1.0,-156.0,-8.0,19.0,28.0,26.0,32.0,31.0,17.0,-11.0,55.0,42.0,31.0,28.0,24.0,39.0,52.0,43.0,1
