0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.0,1.0,-8.0,-5.0,-3.0,-8.0,-3.0,-4.0,3.0,7.0,-2.0,-5.0,-2.0,0.0,2.0,3.0,2
8.0,13.0,13.0,17.0,8.0,7.0,5.0,9.0,9.0,12.0,15.0,13.0,12.0,11.0,9.0,9.0,2
19.0,-11.0,38.0,35.0,43.0,15.0,17.0,-4.0,28.0,56.0,66.0,50.0,32.0,29.0,26.0,16.0,2
3.0,-8.0,0.0,2.0,2.0,4.0,5.0,5.0,7.0,13.0,6.0,2.0,2.0,-1.0,-1.0,2.0,2
-25.0,-36.0,-27.0,-30.0,-39.0,-29.0,-117.0,-154.0,-6.0,-6.0,-7.0,-10.0,-9.0,-10.0,-10.0,-7.0,2
-96.0,-107.0,-96.0,-101.0,-93.0,-84.0,-114.0,-56.0,-91.0,-92.0,-91.0,-94.0,-97.0,-105.0,-101.0,-83.0,2
-51.0,25.0,-19.0,-60.0,-59.0,-90.0,-89.0,-66.0,7.0,35.0,-10.0,-50.0,-53.0,-54.0,-43.0,-19.0,2
30.0,6.0,0.0,1.0,6.0,8.0,6.0,17.0,9.0,-32.0,-15.0,-9.0,-1.0,4.0,3.0,5.0,2
-38.0,-39.0,-36.0,-31.0,-30.0,-29.0,-30.0,-33.0,-32.0,-32.0,-30.0,-28.0,-28.0,-31.0,-30.0,-30.0,2
48.0,67.0,63.0,50.0,41.0,68.0,65.0,49.0,54.0,56.0,53.0,51.0,52.0,53.0,57.0,55.0,2
102.0,15.0,-34.0,-65.0,-199.0,-489.0,-465.0,-428.0,167.0,76.0,-7.0,-13.0,-20.0,13.0,12.0,50.0,2
2.0,3.0,3.0,0.0,-3.0,1.0,0.0,0.0,5.0,-3.0,2.0,3.0,-2.0,-1.0,-1.0,3.0,2
58.0,-29.0,-64.0,-65.0,-57.0,-64.0,-58.0,-44.0,19.0,28.0,-22.0,-29.0,-39.0,-34.0,-26.0,-3.0,2
-3.0,0.0,0.0,-1.0,-3.0,-3.0,-6.0,-10.0,1.0,0.0,2.0,-1.0,-2.0,-1.0,0.0,4.0,2
-51.0,45.0,-1.0,-32.0,-64.0,-135.0,-139.0,-94.0,-6.0,0.0,-17.0,-32.0,-35.0,-41.0,-39.0,-19.0,2
-12.0,-51.0,-31.0,-33.0,-1.0,-15.0,-20.0,-12.0,-34.0,-33.0,-23.0,-4.0,0.0,0.0,-4.0,-13.0,2
