0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
46.0,-1.0,-10.0,-12.0,-16.0,-42.0,-138.0,-85.0,-8.0,-3.0,-10.0,-24.0,-13.0,0.0,-2.0,1.0,1
28.0,40.0,32.0,25.0,17.0,19.0,-31.0,-10.0,-32.0,-29.0,18.0,14.0,19.0,29.0,25.0,-10.0,1
130.0,35.0,20.0,-5.0,-72.0,-145.0,-407.0,-336.0,-45.0,-49.0,-20.0,-16.0,-22.0,-62.0,-101.0,-161.0,1
21.0,-14.0,-20.0,-26.0,-12.0,-18.0,-30.0,-25.0,-18.0,-22.0,-7.0,-3.0,-9.0,-24.0,-19.0,-10.0,1
89.0,-148.0,-128.0,-99.0,-95.0,-113.0,-236.0,-215.0,-96.0,-79.0,-78.0,-83.0,-81.0,-50.0,-7.0,67.0,1
-3.0,73.0,63.0,54.0,43.0,51.0,70.0,61.0,25.0,25.0,14.0,28.0,32.0,29.0,35.0,48.0,1
1063.0,479.0,245.0,5.0,-222.0,-786.0,-1827.0,-1815.0,-27.0,-55.0,-13.0,-15.0,-23.0,-50.0,-100.0,-239.0,1
-17.0,-1.0,-7.0,-9.0,-14.0,-3.0,11.0,8.0,7.0,8.0,13.0,2.0,-5.0,-1.0,9.0,7.0,1
8.0,24.0,10.0,-9.0,-21.0,-56.0,-223.0,-160.0,11.0,3.0,9.0,3.0,7.0,6.0,0.0,-17.0,1
-80.0,-5.0,-6.0,21.0,58.0,101.0,275.0,247.0,57.0,61.0,29.0,25.0,51.0,68.0,79.0,109.0,1
-74.0,-80.0,-50.0,-11.0,-20.0,30.0,148.0,314.0,22.0,19.0,12.0,12.0,12.0,27.0,54.0,126.0,1
19.0,54.0,21.0,5.0,-23.0,-83.0,-315.0,-229.0,-30.0,-37.0,14.0,9.0,9.0,6.0,-7.0,-74.0,1
-2.0,-10.0,-16.0,-23.0,-16.0,-14.0,-7.0,-12.0,-4.0,0.0,12.0,-7.0,-8.0,9.0,0.0,-6.0,1
293.0,87.0,31.0,-25.0,-97.0,-284.0,-841.0,-750.0,-64.0,-73.0,-40.0,-49.0,-45.0,-58.0,-114.0,-206.0,1
-23.0,-26.0,-30.0,-34.0,-41.0,-56.0,-180.0,-134.0,-27.0,-36.0,-28.0,-38.0,-38.0,-24.0,-18.0,-28.0,1
-57.0,-53.0,-90.0,-66.0,-43.0,-64.0,145.0,87.0,14.0,42.0,1.0,-21.0,-39.0,-31.0,-25.0,6.0,1
-7.0,-18.0,-29.0,-6.0,-3.0,11.0,18.0,12.0,10.0,4.0,-3.0,-16.0,-1.0,33.0,19.0,9.0,1
-7.0,-18.0,-35.0,-3.0,11.0,22.0,40.0,29.0,21.0,21.0,15.0,-1.0,1.0,6.0,11.0,17.0,1
