0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
58.0,34.0,29.0,31.0,25.0,36.0,34.0,28.0,11.0,27.0,2.0,17.0,19.0,29.0,40.0,28.0,2
11.0,-14.0,-12.0,-17.0,-15.0,-13.0,-7.0,-6.0,-16.0,-19.0,-16.0,-12.0,-10.0,-9.0,-8.0,-10.0,2
343.0,-119.0,-64.0,-72.0,-56.0,-20.0,-2.0,-29.0,107.0,-36.0,-26.0,-47.0,-59.0,-56.0,-25.0,-30.0,2
444.0,-53.0,20.0,0.0,26.0,29.0,31.0,-47.0,48.0,148.0,147.0,62.0,50.0,39.0,35.0,32.0,2
-2048.0,134.0,-53.0,101.0,-43.0,-163.0,-382.0,2.0,-1076.0,-161.0,-88.0,-11.0,-40.0,-25.0,70.0,92.0,2
-258.0,64.0,-50.0,54.0,2.0,-43.0,-101.0,-83.0,-40.0,-236.0,-118.0,-39.0,-29.0,-25.0,9.0,-7.0,2
-293.0,59.0,35.0,37.0,16.0,-22.0,-57.0,-45.0,41.0,41.0,33.0,32.0,21.0,19.0,25.0,25.0,2
232.0,-45.0,-6.0,29.0,22.0,22.0,-27.0,-10.0,7.0,53.0,35.0,7.0,7.0,-16.0,24.0,0.0,2
-172.0,46.0,-28.0,56.0,56.0,100.0,86.0,48.0,35.0,-167.0,-59.0,2.0,19.0,23.0,33.0,-22.0,2
132.0,-6.0,1.0,-1.0,10.0,34.0,49.0,43.0,-4.0,1.0,-5.0,-11.0,0.0,3.0,6.0,7.0,2
0.0,-17.0,-13.0,-12.0,-10.0,2.0,-4.0,-4.0,-14.0,-6.0,-7.0,-8.0,-11.0,-10.0,-8.0,-9.0,2
-115.0,241.0,31.0,50.0,-39.0,-116.0,-216.0,-72.0,170.0,27.0,-26.0,19.0,-29.0,-35.0,-10.0,15.0,2
-190.0,44.0,26.0,24.0,-3.0,-33.0,-53.0,-49.0,-20.0,29.0,-2.0,6.0,-5.0,-9.0,-14.0,-16.0,2
53.0,-40.0,-15.0,-44.0,-38.0,-16.0,33.0,2.0,-47.0,-48.0,-28.0,-45.0,-39.0,-43.0,-41.0,-24.0,2
47.0,1.0,30.0,27.0,23.0,26.0,35.0,56.0,19.0,28.0,26.0,42.0,38.0,27.0,25.0,27.0,2
5.0,6.0,4.0,5.0,6.0,11.0,19.0,25.0,17.0,32.0,24.0,2.0,5.0,5.0,10.0,21.0,2
-33.0,-24.0,-24.0,-14.0,-20.0,-25.0,-25.0,-15.0,-11.0,11.0,-6.0,-17.0,-23.0,-22.0,-13.0,-7.0,2
45.0,31.0,16.0,9.0,2.0,9.0,17.0,6.0,-12.0,-36.0,-18.0,-13.0,-11.0,-11.0,-16.0,-7.0,2
22.0,10.0,7.0,17.0,21.0,27.0,25.0,13.0,11.0,23.0,13.0,14.0,19.0,19.0,17.0,11.0,2
34.0,-20.0,5.0,-14.0,-1.0,15.0,34.0,9.0,-17.0,-2.0,0.0,-1.0,-2.0,4.0,-2.0,-1.0,2
37.0,-17.0,-10.0,-15.0,-10.0,-1.0,7.0,13.0,-12.0,-14.0,-20.0,-10.0,-8.0,-4.0,-3.0,-6.0,2
224.0,-43.0,-83.0,-23.0,-59.0,-160.0,-267.0,-72.0,-41.0,-76.0,-46.0,-33.0,-48.0,-47.0,-30.0,-32.0,2
42.0,-4.0,3.0,7.0,2.0,5.0,19.0,15.0,27.0,45.0,34.0,12.0,2.0,-5.0,10.0,7.0,2
62.0,46.0,-31.0,85.0,40.0,6.0,-163.0,-33.0,3.0,-32.0,-94.0,34.0,21.0,21.0,36.0,-7.0,2
-122.0,-2.0,-12.0,-21.0,-38.0,-68.0,-83.0,-62.0,-24.0,17.0,-8.0,-19.0,-32.0,-37.0,-33.0,-25.0,2
-1970.0,165.0,-39.0,65.0,-74.0,-87.0,-105.0,37.0,-203.0,-632.0,-450.0,-199.0,-161.0,-130.0,-32.0,-101.0,2
-616.0,127.0,16.0,-72.0,-88.0,-9.0,97.0,170.0,-97.0,-27.0,-103.0,-207.0,-158.0,-134.0,-169.0,-355.0,2
133.0,13.0,21.0,2.0,12.0,34.0,70.0,39.0,6.0,38.0,22.0,10.0,7.0,5.0,5.0,15.0,2
103.0,-2.0,12.0,13.0,13.0,14.0,8.0,-36.0,-9.0,46.0,53.0,25.0,11.0,4.0,-2.0,4.0,2
-40.0,16.0,3.0,8.0,10.0,9.0,12.0,14.0,12.0,17.0,10.0,17.0,13.0,11.0,11.0,10.0,2
102.0,-39.0,23.0,1.0,17.0,25.0,31.0,125.0,54.0,68.0,66.0,37.0,37.0,40.0,52.0,67.0,2
124.0,-24.0,4.0,-2.0,11.0,14.0,12.0,-19.0,-12.0,31.0,47.0,21.0,20.0,13.0,-5.0,-1.0,2
-10.0,-28.0,-13.0,-19.0,-8.0,-4.0,6.0,0.0,3.0,34.0,20.0,-2.0,-8.0,-15.0,-14.0,-5.0,2
-2048.0,-7.0,-54.0,77.0,-47.0,-241.0,-448.0,59.0,-257.0,-552.0,-379.0,-184.0,-85.0,-28.0,191.0,299.0,2
0.0,6.0,8.0,17.0,20.0,20.0,15.0,25.0,8.0,29.0,12.0,42.0,21.0,21.0,21.0,17.0,2
118.0,-14.0,-4.0,-7.0,9.0,38.0,48.0,20.0,-25.0,13.0,-6.0,0.0,2.0,10.0,34.0,12.0,2
192.0,-48.0,-96.0,-27.0,-71.0,-197.0,-299.0,-92.0,-45.0,-79.0,-50.0,-33.0,-35.0,-35.0,-37.0,-54.0,2
-179.0,53.0,-51.0,-14.0,-12.0,-36.0,-80.0,-144.0,2.0,-49.0,-68.0,-30.0,-42.0,-56.0,-59.0,-93.0,2
409.0,-83.0,-32.0,-41.0,-38.0,-14.0,31.0,51.0,126.0,-28.0,-15.0,-33.0,-61.0,-64.0,-69.0,-38.0,2
30.0,-2.0,12.0,12.0,4.0,9.0,16.0,13.0,2.0,13.0,12.0,10.0,7.0,7.0,7.0,11.0,2
-31.0,-29.0,-11.0,-18.0,-13.0,-24.0,-33.0,-37.0,-21.0,2.0,-6.0,-14.0,-9.0,-10.0,-20.0,-34.0,2
237.0,-47.0,-23.0,-4.0,0.0,35.0,71.0,64.0,1.0,21.0,10.0,7.0,12.0,-10.0,-5.0,-2.0,2
-94.0,24.0,27.0,51.0,41.0,19.0,-47.0,-25.0,55.0,78.0,65.0,46.0,28.0,15.0,43.0,28.0,2
-231.0,63.0,43.0,10.0,-31.0,-147.0,-246.0,-212.0,129.0,163.0,145.0,75.0,28.0,12.0,9.0,22.0,2
31.0,-5.0,0.0,2.0,7.0,14.0,28.0,14.0,-2.0,11.0,5.0,3.0,1.0,-4.0,-8.0,-6.0,2
434.0,-71.0,-27.0,-24.0,0.0,19.0,14.0,26.0,151.0,-25.0,-4.0,-13.0,-6.0,-4.0,0.0,1.0,2
874.0,-399.0,-209.0,-139.0,-15.0,169.0,488.0,398.0,76.0,640.0,253.0,132.0,18.0,8.0,-77.0,83.0,2
14.0,-6.0,-6.0,-8.0,-2.0,4.0,8.0,6.0,1.0,-2.0,-5.0,-3.0,0.0,1.0,0.0,0.0,2
163.0,-5.0,-2.0,-6.0,11.0,58.0,108.0,60.0,-55.0,-17.0,-45.0,-10.0,-10.0,-1.0,0.0,-18.0,2
575.0,-31.0,35.0,45.0,70.0,123.0,147.0,72.0,50.0,119.0,89.0,59.0,60.0,57.0,51.0,46.0,2
113.0,6.0,10.0,5.0,16.0,35.0,53.0,33.0,-22.0,-1.0,-3.0,8.0,21.0,21.0,11.0,-2.0,2
-725.0,122.0,-41.0,23.0,-63.0,-175.0,-291.0,-200.0,44.0,-383.0,-239.0,-84.0,-86.0,-78.0,-54.0,-81.0,2
