0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
45.0,39.0,12.0,12.0,12.0,4.0,9.0,12.0,-14.0,149.0,2.0,11.0,9.0,6.0,11.0,9.0,8
-35.0,-44.0,-20.0,-30.0,-33.0,-24.0,-13.0,-22.0,70.0,341.0,3.0,-25.0,-30.0,-21.0,-34.0,-32.0,8
-5.0,6.0,7.0,5.0,0.0,7.0,27.0,6.0,7.0,-28.0,5.0,3.0,4.0,14.0,19.0,3.0,8
8.0,19.0,7.0,3.0,-2.0,-22.0,-30.0,-3.0,5.0,29.0,-3.0,-4.0,-3.0,-5.0,-9.0,-11.0,8
-25.0,-46.0,-13.0,-12.0,-7.0,-11.0,-14.0,-22.0,3.0,-191.0,-2.0,-12.0,-13.0,-11.0,-26.0,-13.0,8
-41.0,2.0,25.0,24.0,25.0,35.0,40.0,33.0,-18.0,-116.0,15.0,25.0,38.0,32.0,45.0,50.0,8
49.0,26.0,0.0,2.0,3.0,3.0,0.0,1.0,8.0,3.0,1.0,3.0,5.0,5.0,8.0,13.0,8
-72.0,-95.0,-12.0,-10.0,-12.0,-19.0,-20.0,-13.0,10.0,-147.0,5.0,-7.0,-8.0,-12.0,-18.0,-10.0,8
-27.0,14.0,-6.0,-3.0,-4.0,0.0,-10.0,-16.0,-20.0,70.0,-7.0,-7.0,-10.0,-25.0,-43.0,-25.0,8
-28.0,18.0,-5.0,0.0,5.0,17.0,-5.0,-1.0,-7.0,83.0,-10.0,-1.0,4.0,9.0,1.0,0.0,8
68.0,139.0,-18.0,-23.0,-25.0,-1.0,8.0,0.0,44.0,654.0,3.0,-5.0,-7.0,3.0,-40.0,-81.0,8
-60.0,-133.0,39.0,40.0,39.0,42.0,40.0,36.0,-86.0,-260.0,29.0,41.0,44.0,49.0,76.0,99.0,8
-32.0,-50.0,8.0,14.0,21.0,18.0,32.0,24.0,-18.0,-312.0,13.0,20.0,30.0,35.0,51.0,56.0,8
17.0,17.0,-61.0,-66.0,-74.0,-57.0,-75.0,-75.0,-25.0,316.0,-43.0,-60.0,-64.0,-53.0,-100.0,-80.0,8
-4.0,-16.0,6.0,5.0,7.0,17.0,11.0,15.0,-10.0,-48.0,4.0,3.0,6.0,16.0,20.0,6.0,8
5.0,-108.0,16.0,16.0,21.0,15.0,24.0,24.0,-17.0,-57.0,1.0,8.0,17.0,17.0,24.0,-5.0,8
-4.0,-4.0,-3.0,-2.0,-5.0,0.0,1.0,0.0,-6.0,14.0,-3.0,3.0,11.0,7.0,13.0,3.0,8
16.0,56.0,9.0,4.0,4.0,9.0,5.0,13.0,2.0,63.0,7.0,6.0,9.0,18.0,33.0,19.0,8
-26.0,-76.0,-2.0,-2.0,-6.0,-30.0,-14.0,-23.0,-58.0,-150.0,-23.0,-7.0,-10.0,-31.0,-9.0,3.0,8
-8.0,22.0,-14.0,-18.0,-16.0,-17.0,-35.0,-17.0,55.0,-174.0,0.0,-24.0,-16.0,-19.0,-10.0,1.0,8
-34.0,5.0,33.0,32.0,35.0,38.0,29.0,31.0,-22.0,-180.0,14.0,19.0,22.0,17.0,5.0,27.0,8
17.0,25.0,19.0,19.0,27.0,27.0,26.0,21.0,14.0,-11.0,11.0,14.0,9.0,20.0,16.0,13.0,8
-41.0,-22.0,-10.0,-10.0,-11.0,-2.0,-15.0,-13.0,-12.0,-41.0,-9.0,-8.0,-2.0,14.0,17.0,-12.0,8
-13.0,-34.0,-6.0,-3.0,4.0,0.0,-3.0,-4.0,-4.0,-24.0,0.0,0.0,2.0,10.0,5.0,0.0,8
-19.0,-4.0,11.0,12.0,13.0,25.0,39.0,17.0,5.0,-70.0,8.0,11.0,15.0,31.0,38.0,30.0,8
-10.0,10.0,-63.0,-63.0,-64.0,-43.0,-15.0,-36.0,-33.0,139.0,-53.0,-53.0,-51.0,-25.0,-11.0,-12.0,8
10.0,-22.0,24.0,28.0,25.0,16.0,23.0,23.0,-50.0,-27.0,3.0,17.0,19.0,32.0,24.0,32.0,8
-213.0,-128.0,14.0,24.0,25.0,36.0,26.0,17.0,-66.0,-151.0,19.0,22.0,26.0,25.0,27.0,36.0,8
24.0,40.0,6.0,5.0,14.0,0.0,2.0,8.0,-3.0,46.0,7.0,4.0,-2.0,-8.0,-4.0,0.0,8
13.0,24.0,10.0,12.0,16.0,17.0,24.0,14.0,49.0,-47.0,8.0,1.0,2.0,5.0,4.0,7.0,8
-50.0,-8.0,-10.0,-10.0,-17.0,-11.0,-7.0,-8.0,-14.0,-72.0,-5.0,-3.0,-5.0,-5.0,-5.0,-3.0,8
16.0,20.0,6.0,5.0,5.0,11.0,5.0,8.0,5.0,62.0,-5.0,-2.0,1.0,5.0,0.0,1.0,8
-132.0,-131.0,-24.0,-23.0,-34.0,-86.0,-61.0,-36.0,-47.0,-358.0,-1.0,-17.0,-23.0,-47.0,-52.0,-37.0,8
-17.0,-30.0,5.0,11.0,20.0,20.0,17.0,20.0,15.0,-17.0,7.0,9.0,4.0,21.0,29.0,28.0,8
23.0,3.0,-10.0,-10.0,-13.0,-15.0,-27.0,-17.0,-25.0,51.0,-11.0,-6.0,-9.0,-6.0,-12.0,-5.0,8
2.0,2.0,7.0,4.0,-2.0,1.0,2.0,5.0,2.0,-78.0,4.0,1.0,7.0,14.0,12.0,15.0,8
-21.0,-44.0,-10.0,-7.0,-7.0,-10.0,-13.0,-14.0,11.0,-182.0,2.0,-5.0,-3.0,3.0,-3.0,-1.0,8
-28.0,-9.0,-18.0,-12.0,-29.0,-24.0,-8.0,-16.0,1.0,8.0,-13.0,-4.0,11.0,-18.0,-13.0,-14.0,8
12.0,10.0,23.0,26.0,25.0,26.0,26.0,24.0,-2.0,-19.0,12.0,15.0,14.0,17.0,12.0,8.0,8
27.0,90.0,-37.0,-43.0,-34.0,-37.0,-61.0,-50.0,-13.0,499.0,-22.0,-32.0,-43.0,-59.0,-71.0,-67.0,8
0.0,-19.0,-7.0,-10.0,-14.0,-19.0,-27.0,-16.0,-19.0,-85.0,-3.0,-7.0,-16.0,-21.0,-10.0,-14.0,8
-11.0,-34.0,42.0,41.0,40.0,41.0,35.0,46.0,-12.0,-249.0,21.0,28.0,32.0,21.0,37.0,39.0,8
8.0,5.0,1.0,4.0,3.0,5.0,9.0,10.0,-4.0,56.0,-5.0,-5.0,-5.0,-1.0,0.0,0.0,8
-27.0,-50.0,-3.0,-9.0,-19.0,-19.0,-13.0,-5.0,-1.0,-250.0,15.0,-2.0,-4.0,1.0,6.0,5.0,8
-15.0,-4.0,-58.0,-61.0,-68.0,-67.0,-91.0,-65.0,-64.0,56.0,-62.0,-63.0,-70.0,-72.0,-73.0,-46.0,8
-10.0,7.0,-14.0,-17.0,-19.0,-27.0,-22.0,-14.0,-8.0,79.0,-13.0,-13.0,-13.0,-15.0,-5.0,-4.0,8
-14.0,-13.0,12.0,3.0,13.0,14.0,7.0,8.0,-32.0,-12.0,6.0,-2.0,3.0,-1.0,13.0,6.0,8
-14.0,3.0,-12.0,-12.0,-10.0,-5.0,-15.0,-14.0,29.0,-45.0,0.0,-5.0,-5.0,-2.0,-4.0,-1.0,8
-50.0,-91.0,-1.0,4.0,6.0,-5.0,-22.0,-15.0,-23.0,-140.0,3.0,3.0,-1.0,4.0,1.0,-9.0,8
-35.0,4.0,-76.0,-72.0,-68.0,-75.0,-73.0,-72.0,-36.0,479.0,-54.0,-49.0,-55.0,-44.0,-54.0,-69.0,8
-4.0,-13.0,0.0,4.0,12.0,3.0,4.0,5.0,31.0,-10.0,13.0,4.0,9.0,21.0,17.0,20.0,8
-23.0,-22.0,-24.0,-21.0,-13.0,-14.0,-28.0,-28.0,23.0,-62.0,-12.0,-17.0,-20.0,-30.0,-56.0,-29.0,8
65.0,159.0,15.0,17.0,23.0,27.0,21.0,33.0,122.0,454.0,34.0,18.0,6.0,2.0,-3.0,-38.0,8
4.0,0.0,3.0,9.0,20.0,24.0,-4.0,18.0,7.0,5.0,3.0,7.0,11.0,16.0,44.0,25.0,8
6.0,25.0,33.0,35.0,34.0,12.0,31.0,38.0,-50.0,-85.0,2.0,29.0,31.0,14.0,51.0,59.0,8
76.0,217.0,21.0,20.0,24.0,35.0,35.0,23.0,78.0,326.0,20.0,15.0,17.0,24.0,11.0,22.0,8
20.0,2.0,8.0,9.0,9.0,11.0,3.0,7.0,11.0,-33.0,3.0,3.0,5.0,3.0,5.0,2.0,8
50.0,52.0,72.0,68.0,70.0,66.0,71.0,70.0,25.0,-251.0,63.0,66.0,68.0,82.0,76.0,46.0,8
1.0,89.0,-13.0,-6.0,-10.0,6.0,6.0,3.0,-8.0,21.0,-10.0,-1.0,15.0,12.0,0.0,3.0,8
55.0,219.0,36.0,39.0,40.0,41.0,29.0,37.0,64.0,416.0,32.0,46.0,51.0,36.0,2.0,-45.0,8
2.0,0.0,3.0,4.0,2.0,-3.0,-22.0,8.0,14.0,-20.0,9.0,3.0,-2.0,12.0,54.0,23.0,8
-11.0,-5.0,12.0,10.0,8.0,0.0,12.0,12.0,11.0,-169.0,15.0,6.0,7.0,6.0,3.0,5.0,8
0.0,31.0,6.0,0.0,2.0,-4.0,1.0,7.0,-26.0,100.0,-3.0,-1.0,-5.0,5.0,9.0,8.0,8
2.0,-16.0,-8.0,-6.0,-8.0,-10.0,-9.0,-15.0,11.0,-101.0,0.0,-4.0,-3.0,-20.0,-40.0,-18.0,8
-17.0,-32.0,-5.0,-6.0,-6.0,-13.0,-20.0,-6.0,-17.0,38.0,-5.0,-6.0,-9.0,-8.0,-1.0,-5.0,8
15.0,-16.0,14.0,12.0,19.0,35.0,21.0,22.0,27.0,-251.0,23.0,11.0,10.0,9.0,23.0,21.0,8
